SampleTime,Process Mode,Oxygen Consumption -Top,Furnace Power,CombustionChamber Pressure,Suction Damper Position feedback,FDC inlet Temprature,FDC Outlet Temp,FDC Outlet Temp - Upperside,DP across FDC,FDC Outlet Pressure,Pressure at Gas Mixter inlet,Temp at BagHouse Inlet - UpperSide,Temp at BagHouse Inlet - LowerSide,Pressure at BagHouse Inlet,DP Across baghouse - UpperSide,DP Across baghouse - LowerSide,Pressure ID Fan Inlet,Canopy Damper Position,,,ID Fan1 Speed,ID Fan1 Current,ID Fan2 Speed,ID Fan2 Current
07.06.2025_12.52.16,32,3373.92,0,-13.59954,52.80309,397.262,155,148.2,103.389,-164.7787,-156.901,83.6,78.8,-264.0842,15.8912,16.81568,-428.9641,49.40213,45,84,945.961,221.5685,945.4032,211.031
07.06.2025_12.57.20,32,4414.51,0,-13.68996,56.0366,451.331,174.7,167.8,103.3818,-154.3403,-152.8212,88.00001,83.7,-260.8941,16.06047,16.58854,-425.2749,49.40611,43.3,88.50001,945.961,220.2337,945.3633,208.1508
07.06.2025_13.02.25,32,5449.355,0,-13.84548,57.69676,482.0457,185.7,179,103.3854,-143.5113,-149.4502,90,87.5,-251.5842,16.318,16.77083,-419.6687,49.40611,42.7,90.7,945.961,218.8288,945.3633,211.8038
07.06.2025_13.07.29,64,6484.388,0,-9.790947,43.88021,484.035,169.7,164.5,102.3582,-129.6224,-133.9699,81,83.8,-242.9688,15.99826,16.79109,-406.5394,58.93084,43.3,80.8,944.8853,217.775,944.2479,209.907
07.06.2025_13.12.34,0,7294.019,0,-10.05136,40.25246,452.0472,147.5,141.3,103.3818,-147.9167,-139.3229,70.8,75.4,-243.8585,15.58015,16.03009,-403.682,58.92289,43.3,72.1,944.8853,218.056,944.2479,221.709
07.06.2025_13.17.39,16,7294.019,3,-9.816261,47.33435,354.7309,121.4,117.5,76.81568,-99.00174,-104.1088,64.2,69.2,-217.0139,15.64091,16.24421,-376.0128,69.54572,45,65.9,946.2,223.0437,945.4032,213.1385
07.06.2025_13.22.44,16,7294.019,11,-10.40582,46.8533,303.1684,113.1,109.8,78.56264,-104.8394,-105.9607,62.8,65.4,-218.8368,15.61777,16.34838,-378.0743,69.53776,45,64.3,946.2,225.8537,945.4032,230.2795
07.06.2025_13.27.48,2048,7294.019,19.2,-9.733078,45.29441,273.9656,108.4,104.5,79.57176,-110.2213,-105.0637,61.8,64.6,-216.059,15.70457,16.28906,-376.1212,70.9422,46.5,64.3,946.2,223.3247,945.4032,217.4238
07.06.2025_13.32.53,0,7294.019,25.4,-10.20689,45.55122,251.8844,103.8,99.5,77.45949,-106.4453,-104.8611,60.7,62.8,-218.7934,15.6033,16.19647,-377.0616,70.94618,47.5,62.8,946.2,224.6595,945.4032,231.544
07.06.2025_13.37.58,256,7294.019,25.4,-6.506798,30.77619,222.9601,95.3,90.1,57.39294,-84.28821,-95.55844,59.6,62.1,-210.4384,15.66406,16.06626,-369.2853,79.4524,52.3,61.5,946.2,223.4653,945.4032,221.4983
07.06.2025_13.43.02,2,0,0,-5.595345,31.51042,188.2668,88.00001,82.2,60.19604,-90.71182,-96.32523,56.6,58.8,-210.8941,15.06944,15.9129,-366.5726,79.45638,48.8,57,946.2,228.8745,945.4032,229.7175
07.06.2025_13.48.06,128,0,0,-10.10923,39.3844,160.5758,84.9,79.2,89.898,-130.2517,-136.3426,58.8,58.4,-250,14.60214,15.1577,-400.9332,59.61118,43.5,59.1,945.0048,224.8703,944.2479,224.238
07.06.2025_13.53.10,128,492.171,0,-9.711372,38.29572,194.1949,96.7,89.6,93.42809,-134.4184,-138.6574,65,61.8,-251.8663,14.91175,15.64091,-404.6586,59.60721,43.3,64.6,939.0686,225.2215,938.4312,222.0603
07.06.2025_13.58.14,128,1525.833,0,-9.667969,40.3031,273.6871,121.6,112.5,101.9387,-131.6189,-137.2685,71.3,66.7,-245.5078,15.30961,15.84201,-402.1991,59.61914,44.4,71.10001,939.0686,230.9117,938.4312,189.675
07.06.2025_14.03.18,32,2571.781,0,-13.65379,54.1088,359.3461,145.6,138.4,103.3818,-163.6936,-162.3987,82,75,-269.4878,15.49624,15.92882,-427.7706,49.03609,43.9,82.9,939.3873,217.3535,938.4312,207.378
07.06.2025_14.08.24,32,3621.076,0,-14.06973,55.31322,438.1619,173.1,167,103.389,-149.5009,-158.9699,91.4,84.8,-264.8003,15.61198,16.28761,-425.0579,49.04008,46,92,939.3873,214.1922,938.4312,209.345
07.06.2025_14.13.26,32,4653.532,0,-13.51997,48.65813,454.9913,180.5,174.4,103.3818,-175.0434,-172.0197,90.8,89,-271.875,15.1794,15.86661,-428.7109,49.24696,45.1,91.10001,939.3873,214.6138,938.4312,214.8947
07.06.2025_14.18.26,32,5673.758,0,-13.67911,49.97468,466.0518,165.2,161.2,103.3782,-184.0712,-172.5694,85.2,86.7,-271.8533,15.4919,16.03009,-430.3024,49.24696,45.1,87.3,936.001,211.2417,934.9253,206.6053
07.06.2025_14.23.26,64,6692.797,0,-9.859665,44.42998,471.4229,154.6,148,99.22237,-126.1719,-127.6042,79.3,81.7,-230.4254,15.00579,15.74074,-382.2338,59.05418,49,79.2,909.826,207.8698,909.826,205.2003
07.06.2025_14.28.26,0,7067.973,0,-10.02242,43.50767,405.9751,137.2,130.8,103.3818,-135.8507,-126.5336,71.4,76.3,-226.5191,14.52112,15.09115,-373.6255,59.05418,45.7,74.3,912.6946,203.3035,912.7344,199.5803
07.06.2025_14.33.26,16,7067.973,6.2,-10.3371,46.95819,328.1937,119.9,116.1,85.41667,-110.9592,-106.1487,65.5,70.1,-220.5078,15.32263,15.9375,-375.0724,69.77249,43.9,67,946.2,227.329,945.4032,215.0353
07.06.2025_14.38.26,16,7067.973,14,-9.787331,45.45356,285.7024,111.7,107.4,79.1305,-106.7708,-105.3675,62.2,66.3,-219.7483,15.74653,15.94329,-376.0128,71.28436,45.8,65.5,946.2,226.5562,945.4032,226.9778
07.06.2025_14.43.25,2048,7067.973,21.6,-9.544991,45.45356,261.9502,106.8,102.1,71.00333,-95.3125,-102.6331,62.2,64.3,-223.7847,15.52083,16.03588,-379.0509,71.28436,46.3,63.5,946.2,223.8165,945.4032,227.4695
07.06.2025_14.48.26,2,7067.973,23.6,-9.382233,35.58666,242.0573,101.9,97.6,84.53053,-122.8082,-131.1777,61.4,63,-238.5634,16.13571,15.89989,-399.7396,64.52076,47.5,62.9,945.8414,220.866,944.8056,214.684
07.06.2025_14.53.26,256,7067.973,23.6,-6.817856,31.13426,211.0243,92.8,87.2,59.54861,-89.64844,-96.8316,59.5,61.7,-210.7422,15.65249,16.3397,-369.8278,79.83833,51.8,60.8,946.2,225.5025,945.4032,221.8495
07.06.2025_14.58.26,2,0,0,-8.553963,41.3954,182.7763,88.50001,82.3,85.47816,-124.2404,-127.908,56.5,58.6,-241.3846,15.45573,16.55093,-398.2928,60.98379,46.8,57,939.228,219.18,938.4312,225.5728
07.06.2025_15.03.26,4,0,0,-6.293404,44.59274,155.1252,84.5,78.7,73.94025,-106.7491,-110.1418,58.8,58.8,-226.1284,15.24306,15.74364,-381.7635,69.13593,45.3,59.9,946.2,225.081,945.4032,219.2503
07.06.2025_15.08.26,4,0,0,-6.647858,64.33739,122.4212,76.1,70.7,57.55932,-76.5191,-82.8125,59.6,59.2,-203.0382,14.92622,15.89554,-354.7092,79.59165,47.8,59.2,946.2,223.676,945.4032,220.9362
07.06.2025_15.13.26,4,0,0,-7.646126,68.86574,101.2153,69.7,64.8,57.21571,-75.23871,-80.52661,56.9,57.5,-202.7995,14.51099,15.44415,-350.5135,80.53458,47.5,56.7,946.2,227.8208,945.4032,223.3247
07.06.2025_15.18.26,4,0,0,-7.280815,66.80411,88.08594,64.8,60.6,55.58087,-75.82465,-80.59894,54.8,55.6,-200.1519,14.14063,15.20399,-346.6435,81.1075,46.5,55,946.2,232.0358,945.4032,224.0975
07.06.2025_15.23.26,4,0,0,-6.962532,66.3954,80.04919,61.4,57.6,57.69314,-77.43054,-80.88831,53.8,54.4,-209.592,14.45457,15.45428,-354.7816,81.11147,45.5,54.1,946.2,229.4365,945.4032,220.7957
07.06.2025_15.28.26,4,0,0,-6.74913,71.12269,74.32003,58.4,55.1,54.90813,-71.37585,-79.83218,53.7,54.1,-206.0764,14.22164,15.62355,-351.4178,81.11147,44.7,54.1,946.2,227.891,945.4032,231.6845
07.06.2025_15.33.27,0,0,0,-7.298897,64.01548,71.85329,56.8,53.6,56.16681,-75.02173,-78.41434,53.6,54,-205.4036,14.2173,15.70313,-353.0816,81.11147,43.3,53.9,946.2,229.7878,945.4032,225.2917
07.06.2025_15.38.26,128,0,0,-10.70602,45.96354,73.88238,56.9,53.9,88.72251,-129.5573,-131.9155,54,53.9,-250.0868,13.83681,14.76563,-390.1187,60.36712,43,54.7,940.7021,226.8372,940.1841,230.8415
07.06.2025_15.43.26,128,0,0,-9.649887,43.16045,76.07059,57.1,53.8,87.03704,-128.342,-131.2789,54.8,54.6,-250.5208,13.49392,14.77286,-389.3953,60.36712,46.5,55.2,939.3475,223.114,938.4312,233.6515
07.06.2025_15.48.26,128,478.6029,0,-9.038628,37.86169,127.1955,68.3,64.3,90.51288,-133.1163,-135.4022,58.3,56.1,-249.7396,13.62558,14.92622,-390.9867,60.36313,44.6,58.8,927.4752,222.3412,926.7581,217.3535
07.06.2025_15.53.26,128,1505.862,0,-9.208626,39.41696,241.2616,99.3,91.5,99.32002,-132.704,-131.467,64,60.7,-244.2274,14.04514,15.50781,-389.0698,60.36712,42.6,63.8,927.4752,219.3205,926.7581,208.0103
07.06.2025_15.58.26,32,2527.005,0,-13.98293,53.27691,309.1761,129.3,120.6,103.3818,-161.5668,-158.4925,72.9,66.4,-264.9522,14.48929,15.60764,-418.2943,50.11031,42.2,73.5,931.8974,218.1965,931.3795,211.593
07.06.2025_16.03.27,32,3551.126,0,-13.65741,54.39091,378.2046,153.1,146.6,103.3818,-158.6371,-152.2714,82,75.4,-256.1198,15.23003,15.94618,-414.0987,49.70052,42.5,81.4,931.8974,214.8245,931.4193,208.221
07.06.2025_16.08.26,32,4598.454,0,-14.45313,59.59563,430.1252,168,162.2,103.3818,-145.5295,-146.5422,86,80.7,-249.6962,15.59028,16.2963,-408.4563,50.57581,42.3,85.5,931.8974,214.122,931.4193,202.601
07.06.2025_16.13.26,32,5654.019,0,-14.39526,56.5068,443.2943,176.7,170.6,103.3818,-161.5451,-158.4346,86.9,84.8,-255.7075,15.4239,15.84057,-412.5434,50.57979,42.8,88.3,931.8974,209.345,931.4193,202.8118
07.06.2025_16.18.26,64,6705.489,0,-10.23944,43.16045,424.8336,172.5,162.2,98.82089,-124.8047,-129.6875,78.7,81.1,-229.1016,14.56163,15.4919,-381.2573,59.43215,42,78.7,923.6506,211.7335,923.2123,208.7128
07.06.2025_16.23.26,64,7766.994,0,-10.03689,42.56366,373.3905,154.9,145.1,100.4087,-135.1779,-131.3947,72.7,74.6,-235.2431,14.55874,15.1577,-382.5593,59.42817,41.3,71.6,923.6506,211.593,923.2521,204.568
07.06.2025_16.28.26,0,8050.837,0,-9.284576,43.01577,296.8822,129.6,121.9,94.03574,-124.783,-126.8084,66.4,69.7,-231.6623,13.22627,14.68027,-374.6745,60.8525,43,68.3,923.6506,213.9815,923.2521,213.6302
07.06.2025_16.33.26,2,8050.837,0,-7.877609,34.54861,235.0152,108.6,102,95.41016,-138.9974,-136.4583,60.4,64.6,-240.4731,14.47772,16.28472,-396.1227,60.85648,42.4,61.5,938.3516,219.9528,937.8336,223.2545
07.06.2025_16.38.26,16,8050.837,3.6,-10.15987,42.56366,208.0802,98.60001,92.5,77.51012,-112.6085,-114.6267,58.4,59.9,-227.2787,13.65307,15.1794,-374.8553,69.84809,41.8,57.9,941.9371,225.4323,941.2997,227.5397
07.06.2025_16.43.26,16,8050.837,10,-9.675201,42.56004,213.133,105,98.3,77.87905,-109.9826,-114.8438,60.2,59.6,-228.6241,14.17679,15.42679,-378.2914,69.84809,44.9,60.3,941.9371,221.99,941.3395,223.1842
07.06.2025_16.48.26,16,8050.837,14,-10.22858,44.0502,212.2577,111,103.4,81.12341,-110.4384,-114.511,60.4,60.7,-225.0434,14.30411,15.63223,-377.8212,69.84809,43.7,61.5,944.6064,224.4487,943.6901,212.5765
07.06.2025_16.53.26,2,8050.837,14.6,-8.21759,33.20313,197.139,111.4,104.1,103.3926,-150.4557,-153.3275,60.2,60.4,-258.5287,17.35532,17.42622,-427.662,60.83659,43.6,61.1,944.8455,226.9778,944.2479,218.2668
07.06.2025_16.58.26,0,8050.837,14.6,-9.51606,49.63108,170.761,104.7,96.00001,74.54066,-104.2318,-107.7691,56.7,58.4,-226.7144,14.55874,15.18519,-375.1447,69.68894,45.9,56.9,943.451,227.6803,942.4949,218.056
07.06.2025_17.03.26,2,0,0,-7.747391,39.61227,144.7012,96.50001,88.10001,96.50608,-138.8889,-138.4259,57.3,57.9,-248.8932,14.90741,16.17188,-405.5628,59.23322,42.6,57.9,944.1284,223.3247,943.0925,213.7005
07.06.2025_17.08.26,128,0,0,-9.997108,45.61994,123.9728,88.3,81.2,89.16377,-127.5391,-135.6047,59.5,58.4,-244.987,13.53588,14.85822,-391.2399,59.24118,42.4,59.1,944.1284,228.5233,943.0925,226.2753
07.06.2025_17.13.26,128,0,0,-9.953705,38.77315,126.0815,86.10001,79.10001,93.90191,-139.6484,-138.9757,61.7,59.4,-250.7596,13.82378,15.07378,-396.7737,59.24118,43.4,61.2,941.3793,225.643,940.7419,217.5642
07.06.2025_17.18.26,128,740.1356,0,-9.762009,38.62486,218.5041,107.6,98,103.2697,-140.8203,-142.853,68.4,63.9,-251.7795,14.64554,15.43403,-405.9968,59.23322,44.7,67.7,934.7261,218.337,933.77,223.7462
07.06.2025_17.23.26,128,1759.82,0,-9.884987,41.62326,321.9473,134.2,123.2,103.3275,-133.1597,-134.3461,74,69.1,-242.7951,15.00145,16.29196,-401.5842,59.19343,44.3,72.9,934.7261,215.8783,933.77,217.7047
07.06.2025_17.28.27,32,2784.651,0,-13.81293,55.45428,407.9644,156,146.8,103.389,-162.1094,-160.0839,85.2,78,-263.6502,15.68721,16.40191,-426.2153,49.63288,45,86.10001,937.5945,217.3535,936.6782,207.1672
07.06.2025_17.33.26,32,3809.677,0,-13.85272,56.40191,460.1635,176.7,167.7,103.3854,-153.1901,-156.6117,90.60001,85.2,-256.0981,15.64381,16.48872,-418.0049,49.75224,46.5,90.8,937.5945,216.2295,936.6782,214.6138
07.06.2025_17.38.26,32,4840.365,0,-14.32653,55.23727,489.1674,184.3,177.6,103.3818,-162.8255,-174.4068,88.9,86.4,-272.5912,16.34115,15.79282,-427.0472,49.75224,43.4,88.10001,927.7939,220.0932,927.5549,225.2215
07.06.2025_17.43.26,32,5872.113,0,-14.17101,52.8899,496.6074,174.8,169.8,103.3818,-179.3837,-174.0307,84.60001,84.60001,-273.9583,15.2691,15.65394,-426.2153,49.75622,42.2,85.1,927.9533,209.7665,927.3159,212.6467
07.06.2025_17.48.26,64,6892.644,0,-9.693291,44.26722,482.4436,155.7,147.4,103.389,-141.9922,-124.3345,72.8,77.8,-229.0581,14.7526,15.32552,-376.2659,60.06076,41.7,73.5,910.9814,198.3158,911.101,194.1008
07.06.2025_17.53.26,0,7459.514,0,-9.758392,43.41001,431.1994,142.1,134.9,98.00709,-127.5174,-124.6528,67.6,72.4,-226.7361,14.25926,15.10272,-373.5532,61.13101,42.7,71.5,914.2881,206.254,914.4874,207.5185
07.06.2025_17.58.26,16,7459.514,5.4,-10.06944,44.40466,338.5381,122.3,118,84.42202,-110.5686,-113.5706,64.6,68,-222.5043,14.2853,15.47598,-374.9276,68.69431,44.2,65,944.0885,218.5478,943.0925,213.2088
07.06.2025_18.03.26,16,7459.514,13.8,-10.06944,43.90553,307.4255,118,113.1,88.17998,-116.862,-115.0318,64.9,66,-228.6892,14.53993,15.7827,-379.6296,68.68237,47.3,66.2,944.0885,219.461,943.0925,215.9485
07.06.2025_18.08.30,0,7459.514,19.2,-9.975403,43.90553,275.2387,111.5,106.6,86.773,-119.3576,-116.6956,62.7,64.8,-229.0148,14.73669,15.7798,-381.438,68.68237,46.1,63.4,944.2479,223.676,943.6503,213.3492
07.06.2025_18.13.35,256,7459.514,19.2,-6.499565,29.72729,227.0182,96.7,91.4,64.26866,-95.18231,-100.5932,58.6,61,-215.3212,14.14207,15.57581,-365.8854,79.18185,49.1,59.2,946.2,225.4323,945.4032,233.0895
07.06.2025_18.18.40,2,0,0,-8.745659,42.28154,190.9722,87.90001,82,89.04079,-131.0113,-135.952,55.7,57.1,-251.6276,17.41319,16.7419,-409.686,59.98119,45.8,55.1,944.447,229.6472,943.6901,228.2422
07.06.2025_18.23.44,4,0,0,-6.441696,59.53415,151.2659,81.9,76.4,55.98597,-74.65277,-81.8721,57.40001,57.5,-204.5573,14.0191,15.75231,-355.6858,79.07841,47.2,58.1,946.2,224.519,945.4032,229.4365
07.06.2025_18.28.48,4,0,0,-6.915512,65.71181,119.1189,74.4,68.9,58.23929,-76.08508,-79.55731,57.6,57.2,-206.6623,14.80035,15.80151,-357.241,79.07841,46.6,57.2,946.2,232.387,945.4032,218.056
07.06.2025_18.33.53,0,0,0,-7.165077,65.28501,99.94213,68.5,63.9,59.88498,-76.93146,-81.66956,57,56.6,-203.9713,14.21441,15.96354,-356.6624,79.07841,45.8,56.5,946.2,232.8788,945.4032,238.6393
07.06.2025_18.38.57,128,0,0,-11.2377,50.76316,95.00868,66,61.6,96.22758,-135.395,-137.037,53.6,53.9,-247.6129,13.76157,14.56452,-390.1187,59.91753,42,52.6,929.6664,224.4487,929.0688,214.8245
07.06.2025_18.44.02,128,597.5172,0,-9.819878,37.57957,171.6363,85.8,79.6,103.389,-152.908,-149.1754,60.5,57.40001,-254.1233,13.46065,14.34317,-391.9633,59.90957,50,61.1,904.2485,215.0353,903.4119,205.2003
07.06.2025_18.49.07,128,1667.783,0,-9.790947,38.62486,278.1431,117.7,106.6,103.389,-150.9114,-150.246,64.4,62.8,-253.7544,13.23785,14.30556,-393.7717,59.90957,47.2,67.3,902.4557,199.0885,901.6589,208.7128
07.06.2025_18.54.11,32,2741.717,0,-14.07335,52.69097,389.3844,151.9,143,103.3854,-172.5694,-169.8785,77.7,72.9,-271.1588,13.94242,14.56452,-412.3625,49.73633,50.1,81.1,898.1131,211.7335,897.5554,200.4935
07.06.2025_18.59.16,32,3816.695,0,-14.06973,55.41088,475.3617,177.8,171.9,103.3818,-175.5642,-158.3767,85.4,80.9,-259.9826,14.1522,15.04485,-401.8735,49.73235,45.5,87,898.1131,197.8942,897.5554,209.7665
07.06.2025_19.04.20,32,4889.694,0,-13.73336,57.03487,515.625,185.4,182.1,103.3818,-142.6215,-151.4323,87.7,85,-250.1519,14.52112,15.32697,-397.895,50.05064,43.2,88.50001,898.1131,200.8447,897.5554,202.9522
07.06.2025_19.09.25,32,5953.921,0,-14.70269,58.65524,517.4153,174.4,172.6,103.3782,-138.8021,-148.4954,84.9,84.3,-246.9835,14.48206,15.18085,-392.7228,50.05064,41.7,86,898.1131,199.4397,897.5554,197.8942
07.06.2025_19.14.29,64,7040.116,0,-8.879486,35.74219,469.0357,149.5,143.5,103.3818,-163.4115,-134.2448,72,77,-233.2031,14.23756,14.98987,-374.4937,58.8274,42.4,73.60001,902.376,204.849,901.6589,193.5388
07.06.2025_19.19.33,0,7439.835,0,-10.04774,42.2743,368.2979,122.7,118.6,97.40307,-132.2266,-128.7182,66.1,70.2,-231.0113,14.23901,14.85243,-371.8895,59.59129,45.6,68.6,902.376,206.254,901.6589,199.2992
07.06.2025_19.24.38,16,7439.835,6.8,-10.14178,46.26736,308.1019,112,109.4,82.35677,-109.7005,-110.5035,62.6,65.8,-226.9097,14.25492,15.70891,-374.566,70.03111,45,64,943.8893,223.114,943.0925,220.9362
07.06.2025_19.29.43,16,7439.835,14.6,-9.46904,46.45906,276.4721,107.7,105,79.62963,-104.8394,-108.6371,61.4,63.2,-223.3073,14.74392,15.69589,-373.8788,71.05759,44.9,61.8,945.4431,227.61,945.1243,229.577
07.06.2025_19.34.47,256,7439.835,17.4,-6.542969,29.70197,251.8844,103.3,100.1,72.22584,-103.7109,-105.4543,60.4,60.8,-225.1085,14.63397,16.05035,-375.1085,75.64091,44.6,59.6,946.2,227.2587,945.4032,215.4567
07.06.2025_19.39.52,0,7439.835,17.4,-6.007668,29.69473,208.5178,89.7,85.4,61.24132,-92.73004,-97.98901,57,58.2,-218.0122,14.74392,15.75087,-368.1279,79.60359,50.6,57.40001,946.2,229.296,945.4032,230.3497
07.06.2025_19.44.56,2,0,0,-8.26461,40.62862,177.445,85.1,80.1,91.99219,-131.4019,-134.0857,55,55.1,-250.4123,16.38744,16.90538,-410.4456,60.09657,43.7,54.7,945.4829,229.1555,944.8455,221.6387
07.06.2025_19.50.00,128,0,0,-7.273582,35.9592,176.0127,88.4,82.7,88.22338,-130.599,-127.5463,58.2,56.5,-230.9028,11.03443,14.18692,-363.2089,60.08463,42.6,60,888.9101,205.4812,888.2328,200.2125
07.06.2025_19.55.05,128,429.8217,0,-10.01881,41.57624,232.628,107.1,99.4,92.84577,-124.5226,-122.4392,65,61.2,-228.6675,13.16406,14.43576,-366.9343,60.08463,42.3,64.2,891.5794,203.3737,891.1411,202.9522
07.06.2025_20.00.10,128,1491.749,0,-10.09114,45.95269,304.6405,129.4,120.3,99.16088,-125.9983,-121.8316,70.2,65.8,-229.6007,13.84838,14.75405,-369.864,60.08066,42.7,70.8,891.5794,201.477,891.1411,210.8203
07.06.2025_20.05.15,32,2554.968,0,-13.90697,59.04224,422.4464,153.8,146.8,103.3854,-151.2153,-151.1719,82.3,75.9,-253.1901,14.91753,15.3342,-400.0651,49.64084,47.1,83.5,901.1808,207.1672,900.5035,188.6915
07.06.2025_20.10.19,32,3618.222,0,-13.61401,60.50709,500.7451,182.7,176.4,103.3782,-136.3932,-143.6777,91.2,84.3,-245.5512,14.98119,15.34288,-393.6631,49.64084,45.8,91.10001,904.7664,199.229,903.9696,190.237
07.06.2025_20.15.24,32,4681.404,0,-14.33015,60.61559,530.7834,184.4,181.7,103.3854,-159.592,-144.3866,91.00001,87.2,-246.9401,15.63947,15.72049,-396.9907,49.64084,43.2,89.6,910.6229,194.8033,909.826,185.9518
07.06.2025_20.20.28,32,5741.952,0,-13.94314,60.05859,527.2425,172.3,171.5,103.3818,-160.395,-151.4178,89.3,86.8,-252.4306,15.31829,15.59317,-403.1395,49.64084,47.3,89,915.1248,202.9522,914.4874,197.6133
07.06.2025_20.25.33,0,6312.408,0,-9.917534,43.90553,443.1351,141.9,139.8,103.3818,-160.8724,-130.6568,73.3,77.5,-236.1762,14.52691,15.27199,-380.7509,59.10192,42.5,71.10001,920.2642,209.4855,919.7462,199.2992
07.06.2025_20.30.37,16,6312.408,5.8,-9.765625,46.34332,334.7584,116.4,114.5,79.90089,-104.6441,-108.1308,63,67.9,-224.3273,14.60503,16.06192,-374.6383,69.86798,42.5,64.1,946.2,220.585,945.4032,219.3907
07.06.2025_20.35.42,16,6312.408,14.6,-9.743919,44.13701,280.6496,107.9,106,85.7024,-114.0842,-107.4942,60.1,62.2,-230.8159,14.39381,15.93316,-378.7978,69.86798,41.6,59.4,944.8853,224.1678,944.2479,217.8453
07.06.2025_20.40.46,2048,6312.408,23.4,-9.642647,44.13339,252.6801,102.6,100,76.86993,-103.776,-112.3409,58.3,59.9,-228.5591,14.51534,15.71904,-378.7254,69.86798,43.1,59.4,944.8853,228.453,944.2479,223.8165
07.06.2025_20.45.51,2048,6312.408,30,-9.526909,43.95978,248.3037,100.7,98.1,81.14149,-111.1111,-108.8831,59.1,60.1,-231.8793,14.2173,15.95052,-380.7147,70.32154,46.2,60.7,944.8853,225.8537,944.208,233.792
07.06.2025_20.50.55,2048,6312.408,36,-9.884987,44.307,235.7313,100.9,97.2,83.56481,-111.9358,-112.3119,58,59.5,-231.6189,14.35619,16.34404,-381.4742,70.31358,44.5,59.6,944.8853,230.4902,944.2479,224.6595
07.06.2025_20.56.00,2,6312.408,37.8,-9.121819,38.42954,211.7007,103.2,97.2,98.95833,-138.0859,-142.2598,58.8,58.8,-253.5156,17.74595,16.61169,-417.2454,61.0395,44.3,58.9,945.0447,227.3992,944.2479,223.2545
07.06.2025_21.01.05,0,0,0,-6.474251,31.35489,178.002,97.7,89.9,65.19097,-95.63803,-98.78473,57.5,58.1,-221.3759,14.443,15.81019,-369.1044,79.60359,50.3,57.40001,946.2,231.9655,945.4032,231.3333
07.06.2025_21.06.09,2,0,0,-7.957176,42.45153,155.7617,91.7,84.5,97.87688,-136.4149,-138.4983,55.6,55.7,-250.6945,15.61921,16.41059,-411.7477,59.95732,44.1,56.1,945.0845,227.1885,944.2479,217.3535
07.06.2025_21.11.13,128,0,0,-10.102,38.00275,141.8367,87.1,79.7,97.18967,-140.1259,-138.0932,57.5,55.5,-252.9514,13.73409,14.61661,-389.6484,59.79818,41.4,56.1,924.9255,217.213,924.4075,218.4775
07.06.2025_21.16.17,128,0,0,-10.44922,37.04789,185.0839,95.3,88.00001,97.21137,-135.8073,-137.2975,59.7,56.7,-248.6545,13.19155,14.35185,-385.0911,59.79022,41.2,58.2,914.1288,212.9277,913.332,211.1715
07.06.2025_21.21.22,128,584.2468,0,-9.82711,39.63035,232.071,106.3,98,97.9673,-133.5503,-135.2575,62.9,58.9,-246.7665,13.47222,14.91609,-386.6464,59.79818,42.7,61,910.9018,219.6015,910.4237,212.3658
07.06.2025_21.26.26,128,1644,0,-9.986259,41.24349,311.9213,128.8,118.7,100.6076,-125.8898,-130.0058,68,62.6,-240.625,13.79485,15.0897,-383.1019,59.80215,41.9,66.5,910.9018,215.3163,910.4237,204.849
07.06.2025_21.31.30,32,2702.824,0,-13.88165,55.69661,413.4151,149.1,142.3,103.389,-155.2951,-161.82,79.4,71.6,-269.0104,14.6875,15.54688,-417.4262,49.7045,44.7,79.6,920.304,213.7708,919.1486,218.9693
07.06.2025_21.36.34,32,3761.323,0,-13.58145,55.9715,496.9256,177.5,171,103.3818,-159.6137,-153.0961,88.10001,80.5,-263.9757,15.33276,15.97656,-416.5582,49.70052,45.1,88.00001,920.304,205.692,919.1486,202.6712
07.06.2025_21.41.39,32,4823.769,0,-14.35185,57.21571,523.5822,185.2,180.2,103.3818,-160.612,-156.496,89.6,86.2,-259.2014,15.47888,15.98524,-412.1456,49.69654,43.9,90.60001,920.304,206.816,919.1486,212.717
07.06.2025_21.46.44,32,5913.289,0,-13.91421,58.20313,510.7314,171,168.9,103.3782,-169.7483,-159.5486,85.3,84.9,-264.3012,15.00723,15.4022,-410.8796,49.70052,42.8,87.4,920.304,208.9235,919.1885,208.1508
07.06.2025_21.51.48,0,6408.495,0,-9.92115,44.82784,436.7694,145.8,141.4,99.96383,-131.4453,-121.1661,73.4,78.5,-235.8073,15.47598,15.90856,-382.6678,59.00246,45.5,74.3,927.3557,210.469,926.7581,214.8245
07.06.2025_21.56.53,16,6408.495,5.4,-10.22858,52.79586,338.0606,120.2,118,75.52083,-95.65973,-93.7066,65.8,69.5,-214.0625,14.87269,16.44242,-366.862,69.84411,44.1,66.6,946.2,223.114,945.4032,225.7835
07.06.2025_22.01.57,16,6408.495,13.8,-10.48901,45.60185,292.6252,112.9,110.4,81.70573,-106.4236,-105.8883,63.7,64.8,-224.9566,15.17795,15.72483,-377.9297,70.44886,45.6,63.5,946.2,226.2753,945.4032,221.7793
07.06.2025_22.07.02,2048,6408.495,21.4,-9.834343,45.27271,269.5096,108.5,105,76.67101,-102.5825,-108.3333,60.6,63.3,-227.9297,15.38918,16.02286,-380.57,70.44886,47.5,62.7,944.8455,228.3125,944.208,216.7915
