SampleTime,Process Mode,Oxygen Consumption -Top,Furnace Power,CombustionChamber Pressure,Suction Damper Position feedback,FDC inlet Temprature,FDC Outlet Temp,FDC Outlet Temp - Upperside,DP across FDC,FDC Outlet Pressure,Pressure at Gas Mixter inlet,Temp at BagHouse Inlet - UpperSide,Temp at BagHouse Inlet - LowerSide,Pressure at BagHouse Inlet,DP Across baghouse - UpperSide,DP Across baghouse - LowerSide,Pressure ID Fan Inlet,Canopy Damper Position,,,ID Fan1 Speed,ID Fan1 Current,ID Fan2 Speed,ID Fan2 Current
21.09.2024_06.51.20,1,0,0,-0.3291397,28.77966,34.25564,32.1,32.1,-0.3038194,-1.519104,1.171875,32.3,35.2,-3.645813,0.0925926,0.1461227,7.197632,81.78385,35.5,32.9,0,1.05375,0
21.09.2024_06.56.19,1,0,0,-0.3182907,28.77966,34.0965,31.9,32,0.2278646,-1.453979,1.403381,32.3,35.1,-3.320313,0.03038194,0.1316551,7.306091,81.78385,35.4,32.7,0,1.05375,0
21.09.2024_07.01.20,1,0,0,-0.3363724,28.77966,34.01693,32,32,0.1808449,-1.584167,1.287598,32.2,35,-3.841125,0.06944445,0.1331019,7.161499,81.78385,35.3,32.6,0,0.77275,0
21.09.2024_07.06.19,1,0,0,-0.332756,28.77966,33.89757,31.9,31.9,0.1229745,-1.323792,1.446777,32.1,34.9,-3.559021,0.05787037,0.1244213,7.233765,81.78385,35,32.5,0,0.77275,0
21.09.2024_07.11.20,1,0,0,-0.2929688,28.77966,33.85778,31.9,31.9,-0.2676505,-1.106812,1.504608,32.1,34.8,-3.298645,0.1229745,0.1490162,7.342346,81.78385,35.6,32.5,0,1.05375,0
21.09.2024_07.16.20,1,0,0,-0.3146744,28.77966,33.77821,32,32.1,-0.708912,-1.5625,1.374451,32.2,34.8,-3.90625,0.03038194,0.1085069,7.161499,81.78385,35.6,32.3,0,1.05375,0
21.09.2024_07.21.20,1,0,0,-0.2712631,28.77966,33.69864,32.1,32.1,0.9620948,-0.9765625,1.692719,32.2,34.7,-3.428833,0.09693287,0.15625,7.197632,81.78385,35.6,32.4,0,0.77275,0
21.09.2024_07.26.20,1,0,0,-0.2785034,28.77966,33.65886,32.3,32.2,-1.161024,-1.302063,1.548065,32.3,34.6,-2.994751,0.06655093,0.1533565,7.306091,81.78385,35.7,32.3,0,0.77275,0
21.09.2024_07.31.20,1,0,0,-0.2640305,28.77966,33.61907,32.4,32.4,-0.08318866,-1.410583,1.374451,32.4,34.5,-3.363708,0.1229745,0.1605903,7.197632,81.78385,35.8,32.3,0,0.77275,
21.09.2024_07.36.20,1,0,0,-0.09765625,28.77966,33.5395,32.5,32.7,-0.5497685,-1.193604,1.475708,32.6,34.5,-3.363708,0.08246528,0.1388889,7.233765,81.78385,35.8,32.4,0,1.05375,0
21.09.2024_07.41.20,1,0,0,0.04340363,28.77966,33.5395,32.7,32.7,-0.1663773,-1.519104,1.504608,32.7,34.5,-3.754333,0.1605903,0.1765046,6.980652,81.78385,35.4,32.5,0,1.05375,0
21.09.2024_07.46.20,1,0,0,0.07957458,28.77966,33.5395,33.1,32.9,-0.1663773,-1.236938,1.475708,32.8,34.4,-3.68927,0.05353009,0.1331019,7.016785,81.77988,35.3,32.4,0,1.405,0
21.09.2024_07.51.20,1,0,0,0.1555328,28.77966,33.49971,33.3,33.1,1.721643,-1.236938,1.692719,33,34.3,-3.515625,0.09403936,0.1548032,7.161499,81.78385,35.4,32.6,0,1.405,0
21.09.2024_07.56.20,1,0,0,0.07233429,28.77966,33.73843,33.3,33.3,-1.161024,-1.410583,1.591431,33.1,34.3,-3.732605,0.06221065,0.1345486,7.016785,81.77988,35.7,32.8,0,0.77275,0
21.09.2024_08.01.20,1,0,0,0.05064392,28.77243,34.85243,33.4,33.4,0.9006076,-1.193604,1.519104,33.3,34.3,-3.103333,0.1302083,0.1851852,7.052917,81.78385,35.8,32.8,0,0.77275,0
21.09.2024_08.06.20,1,0,0,0.06148529,28.77243,35.48901,33.6,33.6,-1.157407,-1.236938,1.808441,33.2,34.2,-3.493896,0.02893518,0.1345486,7.197632,81.77988,35.9,32.9,0,0.77275,0
21.09.2024_08.11.19,1,0,0,0.1048889,28.77966,35.88686,33.6,33.6,-1.070602,-1.193604,1.678223,33.4,34.2,-3.363708,0.06221065,0.1388889,7.161499,81.78385,36.1,32.9,0,0.77275,0
21.09.2024_08.16.19,1,0,0,0.1374359,28.77966,37.12023,33.4,33.7,-0.1808449,-1.171875,1.765076,33.5,34.2,-3.493896,0.08101851,0.1548032,7.161499,81.77988,36.2,33,0,1.405,0
