SampleTime,Process Mode,Oxygen Consumption -Top,Furnace Power,CombustionChamber Pressure,Suction Damper Position feedback,FDC inlet Temprature,FDC Outlet Temp,FDC Outlet Temp - Upperside,DP across FDC,FDC Outlet Pressure,Pressure at Gas Mixter inlet,Temp at BagHouse Inlet - UpperSide,Temp at BagHouse Inlet - LowerSide,Pressure at BagHouse Inlet,DP Across baghouse - UpperSide,DP Across baghouse - LowerSide,Pressure ID Fan Inlet,Canopy Damper Position,,,ID Fan1 Speed,ID Fan1 Current,ID Fan2 Speed,ID Fan2 Current
28.02.2024_02.35.04,64,6576.877,0,-9.620949,41.06988,487.9991,185,183.5,15.73712,-76.47571,-114.8871,70,69.5,-221.6797,15.42679,20.02893,-393.2292,68.75,40,68.3,946.2,225.2215,945.4032,215.7378
28.02.2024_02.40.04,64,7547.763,0,-9.722221,41.06988,485.5035,173.9,172.1,22.99624,-83.20313,-113.1366,67.7,65.5,-226.02,15.88252,20.12876,-397.6418,68.75398,41.2,64.8,945.1642,224.8703,944.2479,227.5397
28.02.2024_02.45.04,64,8524.465,0,-9.414787,38.56337,471.6146,166.1,163.4,30.5447,-108.9844,-131.7274,64.8,62.1,-242.296,15.39207,19.88715,-405.8521,68.75398,40,61.4,945.3235,228.6638,944.8056,221.2875
28.02.2024_02.50.04,0,8601.477,0,-10.12731,36.88151,370.1172,142.5,140.7,21.49523,-97.07031,-129.4416,60.1,59.6,-240.4514,14.56163,19.06973,-398.2928,68.75398,44.4,59.4,945.3235,229.2258,944.8056,224.3083
28.02.2024_02.55.04,16,8601.477,5.8,-10.27923,38.7623,300.5859,126.9,125.4,11.37514,-81.59723,-115.8565,56.4,56.4,-230.2734,14.70631,19.12471,-391.674,74.48712,41.7,56,946.2,227.4695,945.4032,233.8622
28.02.2024_03.00.04,256,8601.477,9.1,-7.533997,31.82147,257.5304,118.8,117.5,10.9809,-76.95313,-111.5596,55.4,55.1,-228.4288,13.73553,18.30295,-381.4019,78.68851,43.2,54.8,946.2,240.6062,945.4032,229.577
28.02.2024_03.05.05,0,8601.477,9.1,-6.922745,32.40017,206.3802,103.4,102.9,7.071036,-73.58942,-109.592,52.6,52.7,-226.0417,14.06105,18.5026,-380.787,78.68851,44.8,51.6,946.2,234.2838,945.4032,234.073
28.02.2024_03.10.04,2,0,0,-13.14019,50.45211,166.9054,92,92.8,33.25738,-105.6858,-137.0515,51.6,50.1,-250.4123,16.17911,20.54398,-419.3793,61.19864,39.7,50.1,945.3235,237.9368,944.8056,231.825
28.02.2024_03.15.04,0,0,0,-7.606339,40.69734,122.3958,81.5,84.5,15.95052,-61.34979,-94.35764,53.8,52.1,-216.5582,14.08276,18.33189,-375.9042,79.02271,45.3,53.1,946.2,240.4658,945.4032,240.6765
28.02.2024_03.20.04,2,0,0,-12.14555,51.79036,108.7023,77.2,80.60001,32.09997,-101.0634,-135.1129,55.1,52.5,-249.2404,14.66724,19.08131,-405.7075,61.36972,44.2,53.1,945.3633,230.6308,944.8455,226.486
28.02.2024_03.25.04,2,0,0,-11.85258,51.90249,96.44097,73,76.9,29.24986,-101.888,-137.8762,52.3,50.6,-248.0252,14.72801,19.54861,-411.5668,61.37767,39.3,50.7,945.3633,239.2012,944.8455,235.8293
28.02.2024_03.30.05,128,0,0,-10.39858,37.62297,101.3672,73.3,76.2,12.42043,-93.18576,-125.6366,50.9,49.6,-242.513,14.61227,19.0871,-402.4884,69.27915,39,49.8,945.3633,240.8872,944.8455,226.2753
28.02.2024_03.35.04,128,722.4666,0,-9.801796,37.16363,233.2899,105.2,103.4,11.81641,-90.12589,-126.114,54.2,51.9,-239.5399,14.51678,19.18547,-401.4396,69.29109,38.2,53.6,945.3633,228.1017,944.8455,234.9863
28.02.2024_03.40.04,128,1160.449,0,-9.823494,35.05859,234.3533,115.8,114,12.35532,-92.81683,-129.8756,55.8,53.8,-241.5365,14.99277,19.46325,-405.165,69.28711,40.3,55,945.3633,232.668,944.8056,229.7878
28.02.2024_03.45.04,32,2158.884,0,-14.42058,52.46311,301.0634,133.5,130.3,19.78082,-100.6076,-136.4873,61.4,55.5,-246.5712,15.80729,20.39786,-415.2199,61.83123,42.4,58.2,945.3633,226.9778,944.8455,228.453
28.02.2024_03.50.04,32,3161.396,0,-14.05888,50.32191,391.6233,166.1,162.4,36.87428,-111.5451,-141.2471,71.4,62.3,-253.6675,15.35735,19.75694,-421.0793,61.01563,39.9,66.3,945.3633,234.1432,944.8455,230.982
28.02.2024_03.55.04,32,4166.102,0,-13.37891,52.51736,452.8863,189.4,185.2,36.10749,-106.6841,-139.2072,74.4,67.7,-247.6996,15.93027,20.51505,-422.309,61.01165,37.9,71.7,945.3633,231.4035,944.8455,224.238
28.02.2024_04.00.04,32,5164.16,0,-13.72974,52.50651,484.5486,192.5,191.1,35.3154,-107.9644,-134.5052,74.1,68.6,-246.5061,15.62066,20.41377,-416.9198,61.01165,37.9,69.5,945.3633,231.263,944.8455,227.1885
28.02.2024_04.05.04,64,6166.828,0,-9.82711,37.90509,491.7969,190,188.9,21.39395,-101.9531,-130.4398,72.7,67.7,-243.9236,14.98843,19.78009,-408.9265,65.25681,35.4,68,945.3633,221.3578,944.8455,229.2258
28.02.2024_04.10.04,64,7161.397,0,-10.4456,42.05368,480.7509,174.2,173.2,23.19517,-87.47833,-120.0521,63.8,61.8,-228.7326,15.3342,19.66725,-395.5802,69.35873,36.8,60.6,945.3633,226.486,944.8455,232.668
28.02.2024_04.15.04,64,8161.801,0,-10.48539,39.2976,464.4748,163.8,161.8,19.41189,-103.1684,-132.7402,59,58.5,-243.9236,15.11429,19.62384,-407.2628,69.35873,35.7,57.9,945.3633,235.5482,944.8455,226.486
28.02.2024_04.20.04,0,8696.319,0,-10.34071,39.43866,380.7726,142.4,141.4,25.33275,-93.88022,-126.2297,54.5,55.4,-239.7135,14.33594,18.93229,-396.7014,69.35873,35.9,55,945.3633,235.6185,944.8056,221.5685
28.02.2024_04.25.04,16,8696.319,4,-9.642647,35.1888,302.8429,123.6,122.4,15.625,-88.99741,-119.5023,52,53.3,-235.2431,14.29832,18.88744,-392.7952,74.16088,36.9,51.9,945.6821,234.7053,944.8455,231.1225
28.02.2024_04.30.04,0,8696.319,10.1,-10.21774,38.02445,261.4366,113.3,112.3,17.75897,-82.59546,-115.0174,50.8,50.2,-232.9861,14.24045,18.90625,-389.9016,74.15292,37.4,49.6,946.2,238.2178,945.4032,237.6557
28.02.2024_04.35.04,256,8696.319,10.1,-6.911888,31.08,220.5078,102.3,101.7,10.57943,-71.33246,-107.1759,49.2,49,-225.434,14.45602,18.81944,-384.1508,79.69907,41.1,48.7,946.2,232.387,945.4032,229.9985
28.02.2024_04.40.04,2,0,0,-11.00261,59.45457,180.5339,89.7,90.2,29.51389,-67.62152,-101.0995,46.6,46.7,-221.3542,15.79282,20.39207,-396.0865,73.54818,38.9,45.5,946.2,241.5897,945.4032,240.817
28.02.2024_04.45.04,8,0,0,-9.266495,44.56018,144.4878,83.10001,85.8,26.19358,-87.63019,-117.2743,51.8,48.4,-243.1858,13.26389,17.91377,-393.0845,69.9754,37.5,49.8,945.7617,234.5647,944.8455,225.1512
28.02.2024_04.50.05,0,0,0,-10.09838,41.9741,138.4549,85.2,86.8,17.78067,-74.26215,-107.6678,52,49.2,-228.1684,14.60503,18.5952,-386.8996,74.49905,39.6,50.8,945.8812,236.1805,945.2837,239.8335
28.02.2024_04.55.04,128,445.4005,0,-10.23582,35.76751,169.0104,93.50001,94.10001,13.26317,-94.27084,-125.0868,54.4,51.2,-246.3325,15.19386,19.60938,-408.2393,69.84809,39.9,52.9,945.9211,234.0028,945.3633,226.486
28.02.2024_05.00.04,128,1447.149,0,-10.06944,37.4783,291.645,125,121.3,17.76259,-90.625,-121.8895,59.7,53.7,-242.1224,15.11719,19.62963,-407.9861,69.84411,40.5,55.8,945.9211,231.9655,945.3633,225.7133
28.02.2024_05.05.04,32,2451.414,0,-13.99017,52.06163,381.5321,151.9,146.3,36.99363,-115.2561,-147.6563,66.4,58.3,-257.8776,16.14005,20.42101,-428.0237,60.29948,38.3,63,945.9211,226.8372,945.3633,234.0028
28.02.2024_05.10.04,32,3455.003,0,-14.07335,52.398,442.6215,181.8,176.3,31.71658,-106.1415,-138.1511,78.9,65.8,-251.454,15.97656,20.43547,-424.9855,60.30346,45.2,71,945.9211,230.42,945.3633,224.238
28.02.2024_05.15.04,32,4460.372,0,-14.41334,52.40162,476.9966,192.4,188.9,34.21947,-116.2543,-146.0648,75.5,69.1,-251.4106,15.88976,20.35011,-422.0558,60.2756,38.3,71.9,945.9211,225.2917,945.3633,235.8293
28.02.2024_05.20.04,32,5459.607,0,-13.84187,52.398,491.1675,192.8,189.1,35.98452,-110.4601,-141.522,75,70.1,-252.4306,15.41522,20.07668,-419.3432,60.28754,36.9,71,945.9211,226.2753,945.4032,228.1017
28.02.2024_05.25.04,64,6445.829,0,-10.06583,41.00839,486.6536,186.9,184.7,21.11907,-81.61896,-118.3594,71,67.10001,-228.4071,14.98698,19.59925,-396.2673,68.75398,36.6,65.7,945.9211,230.9117,945.3633,218.337
28.02.2024_05.30.04,64,7394.322,0,-9.700516,40.21629,473.1554,172.3,170.2,30.55556,-108.9409,-126.4467,64.1,61.4,-238.8455,15.73929,20.35156,-406.7202,68.75398,37,59.8,945.9211,234.4945,945.3633,232.3167
28.02.2024_05.35.04,0,8219.851,0,-9.42202,33.96267,452.3654,160.7,158.5,31.35489,-113.0859,-137.037,59.4,58.3,-244.5529,15.10272,19.31568,-406.9372,68.75,37.2,57.5,945.9211,228.0315,945.4032,232.949
28.02.2024_05.40.04,16,8219.851,0.7,-10.17796,38.78038,336.5668,131.8,130.7,25.4485,-97.87326,-124.8987,54.8,55.3,-241.645,13.62124,18.26389,-392.325,72.40234,37.9,55.1,945.9211,234.916,945.4032,232.7383
28.02.2024_05.45.04,16,8219.851,8.3,-9.87413,36.53791,280.6207,119.7,118.7,22.07031,-87.5434,-122.6273,52,52.3,-235.0477,14.4184,18.90914,-391.6016,73.69539,37.7,52,945.9211,235.8995,945.4032,225.5728
28.02.2024_05.50.04,256,8219.851,10.7,-7.722076,31.44531,243.0338,111.4,110.9,16.39178,-78.79773,-112.5868,51.5,51.6,-229.6007,13.93952,18.52575,-386.0677,78.94315,41.5,52,946.2,236.602,945.4032,237.9368
28.02.2024_05.55.05,0,0,0,-6.882957,31.86125,198.9366,97.2,97.4,11.94662,-78.81946,-112.7025,49.1,49.9,-227.7778,14.44589,18.56771,-385.3443,78.94315,41.3,48.7,946.2,233.5813,945.4032,236.8128
28.02.2024_06.00.05,0,0,0,-9.016922,44.0285,156.8142,87.6,89.9,29.31496,-95.09549,-126.2442,52.6,49.9,-241.9922,12.13108,16.5871,-381.4019,66.68511,38.4,51.3,916.559,220.1635,916.2404,212.2253
28.02.2024_06.05.05,128,0,0,-10.1454,40.46947,138.2378,87.5,89,17.49494,-85.95917,-119.0828,51.8,50.1,-234.8524,14.60359,19.18837,-395.1823,71.36393,36.7,50.4,946.0805,238.007,945.4032,242.5733
28.02.2024_06.10.04,128,352.7247,0,-9.541374,35.95197,162.8038,94.10001,94,13.58507,-91.23264,-121.5567,54.4,50.8,-241.8403,14.53559,19.02922,-400.6438,71.36393,38.7,52.6,945.4829,240.4658,944.8455,237.8665
28.02.2024_06.15.04,128,1352.835,0,-9.823494,38.02807,274.349,123.6,119.3,14.34462,-85.11285,-117.6505,58.1,52.8,-236.632,15.1794,19.86256,-403.1395,71.36791,37.1,54.4,945.4829,231.4035,944.8455,236.04
28.02.2024_06.20.04,32,2352.206,0,-12.98105,49.77937,334.3967,143.2,138.1,36.60301,-111.2196,-138.8744,64,55.9,-253.4722,15.68576,20.12297,-418.6921,61.44133,37.8,58.9,945.5626,235.3375,944.8455,228.6638
28.02.2024_06.25.04,32,3169.138,0,-13.49103,48.20963,354.4054,155.1,151.9,32.8776,-113.9106,-137.1238,69.5,61.2,-254.145,14.20428,18.70226,-410.8434,61.43735,38.3,64.6,945.5626,229.858,944.8455,219.461
28.02.2024_06.30.05,32,3187.779,0,-9.270111,53.8737,275.0434,136.1,136.2,35.7458,-96.70139,-128.5301,67.4,61.5,-240.9288,14.14641,18.87587,-397.3525,61.44133,41.9,61.7,945.5626,229.7878,944.8455,217.3535
28.02.2024_06.35.04,32,4186.868,0,-13.37891,51.96759,358.0729,155.2,153.6,31.3151,-101.5191,-134.375,70.5,63.8,-245.6163,15.6033,20.06076,-414.4604,61.43338,38.1,67.3,945.5626,228.5935,944.8455,231.6142
28.02.2024_06.40.04,32,5185.583,0,-14.04803,53.62052,435.4818,183.3,179.8,25.60402,-103.9279,-139.3663,76.7,67.2,-248.8064,16.34693,20.92014,-421.8026,61.44133,39.1,70.1,945.5626,227.891,944.8455,228.5233
28.02.2024_06.45.03,64,6190.428,0,-9.56308,37.73148,468.6198,193.5,190.2,32.64974,-108.4635,-128.7037,77.2,67.6,-245.204,14.63252,19.19126,-407.335,66.40263,40,67.7,945.5626,228.2422,944.8455,221.2172
28.02.2024_06.50.04,64,7192.624,0,-9.942856,41.02648,471.2457,178.4,176.4,18.20746,-82.63892,-122.0197,66,60.7,-234.4835,15.6004,19.82928,-402.6331,68.7142,39.7,59.2,945.5626,229.5067,944.8455,231.0522
28.02.2024_06.55.04,64,8189.258,0,-10.06944,41.02648,475.5425,170.6,167.8,23.26389,-96.50607,-123.9005,63.4,58.6,-236.7404,15.62211,19.89439,-405.3096,68.7142,38.1,58.7,945.5626,231.1927,944.8455,236.04
28.02.2024_07.00.03,0,8957.688,0,-9.809029,37.64829,427.4089,157.1,154.3,27.70906,-99.78299,-128.2552,57.2,57.40001,-235.829,14.72946,19.1305,-396.3397,68.7142,35.4,57.3,945.5626,233.3003,944.8455,222.3412
28.02.2024_07.05.03,16,8957.688,3,-9.942856,37.79297,325.1519,130.7,128.5,26.01273,-83.00781,-112.717,55.2,55.1,-227.3872,14.19994,18.74277,-385.923,74.16088,38.1,54.4,946.2,235.8995,945.4032,232.5978
28.02.2024_07.10.03,0,8957.688,6.5,-10.01519,39.43866,275.4557,119.2,117.5,26.61314,-79.6875,-111.4005,52.5,52.8,-228.2118,14.31134,18.74132,-385.706,74.16088,36.5,52.2,946.2,240.3253,945.4032,230.6308
28.02.2024_07.15.04,16,8957.688,9.3,-9.906685,36.92853,237.6519,111.1,110.6,17.53472,-82.89929,-114.2361,51.6,52,-231.5321,13.88165,18.25521,-388.2017,74.62637,35.8,51.8,946.2,235.6888,945.4032,228.3125
28.02.2024_07.20.03,0,8957.688,14.5,-9.78009,38.43678,223.9149,107.3,106.7,18.86574,-80.72919,-116.5075,51.4,50.6,-230.1432,14.35474,18.6849,-387.6229,74.63035,38.8,51.2,946.2,232.7383,945.4032,226.8372
28.02.2024_07.25.04,0,8957.688,14.5,-6.235535,31.86487,189.9957,97.2,97,10.22497,-71.00696,-107.7836,50.5,49.9,-224.8264,14.1305,18.45341,-380.4977,79.42455,42.3,49.8,946.2,231.6142,945.4032,241.8005
28.02.2024_07.30.03,2,0,0,-11.54876,50.06511,158.9844,89.2,89.8,32.79803,-103.5807,-135.5469,49.9,48,-246.6797,16.70573,21.16175,-417.3539,61.34982,38.1,48.7,945.6024,239.693,944.8455,232.668
28.02.2024_07.35.04,8,0,0,-9.483505,44.64699,128.2118,82.7,86,31.89381,-101.1502,-128.4433,53,50,-249.9783,13.80064,18.41146,-400.4991,64.65205,35.8,51.3,945.6024,237.5153,944.8455,230.6308
28.02.2024_07.40.04,128,0,0,-9.928391,39.3627,116.7318,81.1,83.7,18.81149,-88.62848,-118.9525,50.7,49.1,-240.7335,14.20573,18.56915,-394.6036,69.87196,35.2,49.4,945.7617,233.0895,944.8455,226.9075
28.02.2024_07.45.03,128,0,0,-8.463547,36.58493,124.4358,84.1,85.5,14.09867,-89.40973,-123.0179,52.5,49.4,-242.3828,14.44734,18.97425,-399.5949,69.87196,38,50.7,945.7617,234.354,944.8455,239.7633
28.02.2024_07.50.03,128,989.1395,0,-10.15625,37.34447,246.9184,109.7,108,18.33406,-87.5,-119.0828,57.3,52.1,-236.6537,15.19242,19.52836,-403.3203,69.87595,38.6,54.4,945.7617,234.2135,944.8455,232.668
28.02.2024_07.55.04,128,1991.118,0,-9.946472,38.93229,289.3446,128.8,126.4,22.16073,-83.89758,-118.5475,62.3,55.7,-234.8741,15.85214,20.0246,-406.5032,69.87595,39.1,58.1,946.2,232.0358,945.4032,234.4945
28.02.2024_08.00.04,32,2996.372,0,-13.6357,47.95645,370.3776,154.8,151.5,32.00232,-117.1875,-151.9097,71.8,61.3,-261.0894,15.94618,20.41522,-432.0023,60.10851,39.1,64.8,945.8812,228.2422,944.8455,226.9778
28.02.2024_08.05.04,32,4002.283,0,-14.10229,49.11748,435.9809,173.9,170.5,36.23047,-120.4427,-147.4971,76.4,65.5,-257.2266,16.2254,20.39496,-431.3875,60.09657,40.6,69.2,945.8812,224.6595,944.8455,227.9612
28.02.2024_08.10.04,32,5002.546,0,-14.07697,49.09939,475,187.2,184.1,41.22179,-124.8698,-145.6018,77.4,68.9,-256.0764,15.47164,20.11864,-425.2026,60.09657,39.3,70.9,945.8812,230.0688,944.8455,230.0688
28.02.2024_08.15.05,32,6011.194,0,-13.97569,49.11386,490.3863,184.9,182.4,38.58507,-116.4496,-143.5041,78.9,68.6,-253.5156,15.7364,20.32697,-423.3579,60.09657,43.4,70.2,945.8812,223.7462,944.8455,230.701
28.02.2024_08.20.04,64,7005.378,0,-10.06583,39.78588,481.6623,166.1,165.4,26.2623,-98.112,-124.2621,66,63.1,-231.1632,15.77836,20.03183,-399.9204,69.0285,39.8,61.8,945.8812,233.0192,944.8455,225.7133
28.02.2024_08.25.05,64,8001.553,0,-11.29919,51.52995,483.2031,162.6,160.5,37.99913,-93.81509,-111.6464,64.9,62,-225.3255,15.08391,19.84375,-393.193,69.02054,37.7,62.7,945.8812,230.0688,944.8455,225.924
28.02.2024_08.30.04,64,8944.81,0,-12.42767,48.94387,427.2352,151,149.8,36.44748,-81.31512,-110.4456,61.7,61.4,-220.2474,15.29659,19.87992,-388.0932,69.0285,37.4,61.2,946.2,231.825,945.4032,227.2587
28.02.2024_08.35.04,0,8992.388,0,-12.29745,49.63831,337.1962,131,131.3,31.32957,-74.58771,-110.3877,60.5,60.2,-220.7248,15.14902,19.64699,-386.8634,69.02054,40.4,60.8,946.2,233.3705,945.4032,236.3913
28.02.2024_08.40.03,16,8992.388,5.2,-11.88152,49.04152,287.1094,121.4,122.7,28.94242,-69.09723,-101.5914,58.3,58.6,-215.7552,15.18808,19.29832,-378.6892,73.5442,39.4,58.3,946.2,232.0358,945.4032,222.2008
28.02.2024_08.45.05,16,8992.388,10.6,-11.92853,45.95269,261.2196,118,119,33.53226,-81.87933,-111.2847,57,57.1,-230.2734,14.72511,19.33304,-387.9124,73.53624,39,56.8,946.2,236.1103,945.4032,225.7835
28.02.2024_08.50.04,256,8992.388,13,-9.87413,43.35576,235.829,111.3,112.9,25.78125,-73.13367,-107.8704,55.6,54.8,-224.8264,14.8423,19.35475,-387.6591,74.74175,39.4,54.5,946.2,233.0192,945.4032,230.5605
28.02.2024_08.55.07,0,0,0,-6.658707,31.66233,193.5113,96.00001,98.39999,10.99537,-68.25085,-105.7726,52.3,52.3,-218.3594,14.63831,18.86285,-378.5446,79.15401,43.6,51.2,946.2,237.164,945.4032,228.3125
28.02.2024_09.00.04,4,0,0,-10.51433,54.55729,159.5052,86.10001,90.3,36.88151,-99.82639,-133.0874,52.8,50.6,-249.0017,14.78299,19.23177,-406.3585,60.52228,37.9,51.3,945.9211,232.8788,945.3633,225.5025
28.02.2024_09.05.04,8,0,0,-10.96644,60.01881,117.0573,75.4,79.8,24.38874,-59.26648,-98.33621,51.8,50.9,-210.8724,15.19097,19.62529,-378.0381,74.84917,42,51.2,946.2,240.1145,945.4032,230.2795
28.02.2024_09.10.04,128,0,0,-11.65003,51.67824,105.4471,73.8,77.5,26.33825,-82.7691,-116.2471,52,50.6,-233.5286,14.85966,19.28241,-393.8802,69.77647,37.7,51.1,946.2,233.4408,945.4032,231.263
28.02.2024_09.15.04,128,512.7656,0,-11.89598,41.9307,153.8411,88.3,89.4,19.53125,-88.28125,-123.2205,56.7,53.1,-241.1458,15.27344,20.06655,-406.2862,69.78443,39.1,56.1,945.961,238.007,945.3633,240.4658
28.02.2024_09.20.04,128,1513.577,0,-11.59939,47.0884,283.8108,129.1,127.2,23.67983,-80.98956,-114.0046,62.7,57.7,-230.6424,15.94907,20.47888,-404.0798,69.78443,38,61.4,946.2,236.04,945.4032,238.0772
28.02.2024_09.25.04,32,2515.475,0,-15.79499,60.7458,349.6094,148.6,148.6,40.76606,-97.82986,-133.2321,70.6,62.9,-246.0503,16.73466,21.10677,-424.2983,60.42679,38.1,68,946.0008,232.2465,945.3633,232.106
28.02.2024_09.30.04,32,3518.635,0,-15.93605,63.83102,427.6693,174.6,176.3,53.52286,-99.52258,-126.0127,81.6,69.8,-242.4045,16.67101,21.45255,-422.8154,60.43475,40.8,74.8,946.0008,222.9735,945.3633,234.4242
28.02.2024_09.35.03,32,4520.437,0,-16.10966,67.05006,477.4523,190.6,193,57.74739,-94.76996,-126.6493,84.60001,74.3,-234.1146,17.11661,21.61603,-418.0772,60.42679,40.8,78.4,946.2,225.5025,945.4032,223.4653
28.02.2024_09.40.04,32,5525.501,0,-15.71542,67.06452,504.0365,191.2,194.4,55.79427,-93.79343,-125,82.3,77,-232.27,16.87789,21.27893,-413.6285,60.42679,38.4,79.7,946.2,228.5935,945.4032,211.6633
28.02.2024_09.45.04,64,6526.387,0,-11.44025,54.77069,503.2335,187.1,189.3,36.57046,-69.59637,-102.7922,76.3,74.8,-214.5399,15.77112,20.557,-388.7443,69.21947,37.4,72.4,946.2,228.8042,945.4032,228.3828
28.02.2024_09.50.04,64,7506.122,0,-11.85981,54.76707,494.8351,177.3,177.1,40.87818,-77.12677,-104.5428,71.6,69.3,-215.5382,16.40914,20.86082,-392.1079,69.22743,36.8,68.6,946.2,231.6845,945.4032,224.5892
28.02.2024_09.55.04,64,8452.058,0,-11.54514,48.69068,446.6146,162.4,162.6,32.50868,-76.90973,-108.1597,68.1,66.7,-217.8603,16.35417,20.61632,-392.2526,69.21947,37.8,65.9,946.2,228.2422,945.4032,217.5642
28.02.2024_10.00.04,16,8563.216,0.7,-12.38426,46.51331,339.5399,133,134.6,30.62066,-84.26648,-114.4242,63.2,62.3,-224.566,15.63368,19.90017,-391.8186,71.37587,40.9,61,946.2,227.329,945.4032,222.0603
28.02.2024_10.05.04,16,8563.216,6.2,-11.95747,48.94387,283.8108,121.2,123.2,28.32393,-69.05383,-107.0746,58.5,59.4,-218.9236,15.67708,19.73524,-386.4294,73.90625,38.8,58.9,946.2,235.1267,945.4032,228.3125
28.02.2024_10.10.04,0,8563.216,10,-11.6428,46.95819,254.796,115.5,118.1,27.39077,-73.78473,-107.5955,57.6,56.6,-220.8984,15.40799,19.56453,-388.1293,73.90227,38.1,55.6,946.2,230.4902,945.4032,223.676
28.02.2024_10.15.04,256,8563.216,10,-7.884834,31.36936,205.7943,103.7,107.7,24.7432,-108.7891,-135.6482,56,55,-256.1632,13.51418,17.91233,-401.0778,67.72353,38.7,54.5,946.0406,234.5647,945.4032,233.23
28.02.2024_10.20.04,0,0,0,-6.759987,33.04037,168.0338,90.8,94.10001,7.588253,-68.18573,-103.1684,51.9,52.1,-218.7934,14.50231,18.72396,-377.0255,79.0983,42,50.6,946.2,235.197,945.4032,230.9117
28.02.2024_10.25.04,2,0,0,-11.93938,51.1972,141.8186,85.5,89.6,33.5829,-99.76129,-131.3658,54.4,52.2,-241.7969,16.27604,21.16175,-420.6091,61.36176,38.3,53.5,946.0406,234.2135,945.4032,229.5067
28.02.2024_10.30.04,128,0,0,-11.93938,47.22584,123.3507,82.9,86.7,23.90408,-77.21356,-111.3715,55.2,53.2,-229.2752,14.02778,18.83391,-384.5848,68.82162,37.2,53.7,946.2,234.5647,945.4032,231.825
28.02.2024_10.35.04,128,9.663141,0,-9.678818,49.2947,129.4922,86.2,89.6,22.17159,-77.03992,-111.7188,56.7,54.4,-229.4271,15.06655,19.34462,-392.3611,68.81763,38.2,55.6,946.2,233.1597,945.4032,239.3418
28.02.2024_10.40.04,128,1014.954,0,-11.83087,44.91464,290.625,123.7,122.5,21.67969,-79.90448,-116.7969,64.1,58.3,-230.9679,15.7581,20.30237,-404.0437,68.81763,38.1,61.3,946.2,236.1103,945.4032,236.5318
28.02.2024_10.45.05,32,2014.863,0,-11.58131,49.50449,395.6814,153.3,151,19.20573,-70.46442,-109.0712,69.9,62.9,-218.6632,16.51765,20.87529,-399.0162,68.81763,38.6,65.4,946.2,233.8622,945.4032,222.3412
28.02.2024_10.50.05,32,2280.109,0,-15.90712,57.24465,347.6563,151.3,153.7,46.33608,-99.02344,-129.0654,75.5,67.5,-232.6823,16.17622,20.43258,-408.3116,60.10453,41.4,70.2,946.2,223.3247,945.4032,234.9863
28.02.2024_10.55.05,32,2558.316,0,-15.46586,56.14873,257.2266,126.6,132.6,43.90191,-100.217,-130.8738,69.9,66.7,-239.0408,15.89554,20.40943,-409.5776,60.10055,40.7,67.5,946.0406,233.7217,945.4032,229.6472
28.02.2024_11.00.05,32,3553.958,0,-15.85286,60.79644,347.3524,149.9,152.1,49.69618,-97.50433,-130.57,75.10001,69.3,-237.9991,16.26013,20.86082,-414.4242,60.09657,39.2,72.4,946.0406,232.106,945.4032,222.3412
28.02.2024_11.05.05,32,4553.671,0,-16.15307,60.79282,437.6085,179.1,180.1,49.07046,-106.4453,-144.3142,81,73.4,-245.7682,17.10359,21.43229,-427.7344,60.11647,39.7,77.3,946.0406,223.957,945.3633,224.238
28.02.2024_11.10.05,32,5592.42,0,-16.31944,60.79282,499.9349,197.1,197.4,60.65538,-112.6085,-136.1979,83,77,-245.3993,15.85359,20.66696,-418.5836,60.09657,40.7,78.8,946.0406,224.0975,945.4032,222.4115
28.02.2024_11.15.06,64,6646.266,0,-11.78747,51.04528,507.4436,191.3,191.7,46.22757,-91.75348,-112.3553,78.9,73.5,-223.9149,16.0735,20.78559,-397.678,69.46615,42.7,71.2,946.2,225.2917,945.4032,224.0272
28.02.2024_11.20.06,64,7614.461,0,-12.16363,51.74696,498.4375,179.5,179.5,34.49436,-84.61371,-114.9739,72.8,68.5,-223.5243,16.16464,20.39207,-395.1461,69.45421,40,67.6,946.2,230.4902,945.4032,218.9693
28.02.2024_11.25.04,0,8311.162,0,-10.98452,42.71557,454.8177,165.1,165.2,38.02445,-95.22568,-123.1047,66.9,66.3,-227.2787,16.11256,20.22425,-397.063,69.45421,40,65.5,946.0406,227.61,945.4032,223.6058
28.02.2024_11.30.05,16,8311.162,2,-11.65003,48.52792,347.0703,135.1,136.5,43.24363,-77.66925,-101.8953,62.2,62.2,-216.7534,14.57465,18.92361,-376.9531,73.91023,40.6,60.4,946.2,229.6472,945.4032,218.899
28.02.2024_11.35.05,16,8311.162,8.900001,-12.24682,50.77401,293.1207,124,125.5,29.86473,-67.90369,-101.6638,60.2,59.8,-216.1892,14.96528,19.54861,-380.6423,73.92216,39.7,59.2,946.2,227.891,945.4032,225.4323
28.02.2024_11.40.05,2048,8311.162,15.1,-12.13831,50.75955,256.4236,117.1,119.3,29.6658,-69.09723,-106.9589,58.9,58.3,-219.77,14.95081,19.4401,-383.4636,73.92216,39.5,58.2,946.2,229.0853,945.4032,235.2672
28.02.2024_11.45.05,256,8311.162,16.7,-8.181419,32.77633,231.0764,111.4,114.2,17.9145,-84.93921,-122.1933,59.6,58.2,-228.7978,15.23438,19.28096,-390.7697,71.35995,42.4,58.8,946.2,230.139,945.4032,233.23
