SampleTime,Process Mode,Oxygen Consumption -Top,Furnace Power,CombustionChamber Pressure,Suction Damper Position feedback,FDC inlet Temprature,FDC Outlet Temp,FDC Outlet Temp - Upperside,DP across FDC,FDC Outlet Pressure,Pressure at Gas Mixter inlet,Temp at BagHouse Inlet - UpperSide,Temp at BagHouse Inlet - LowerSide,Pressure at BagHouse Inlet,DP Across baghouse - UpperSide,DP Across baghouse - LowerSide,Pressure ID Fan Inlet,Canopy Damper Position,,,ID Fan1 Speed,ID Fan1 Current,ID Fan2 Speed,ID Fan2 Current
09.10.2024_12.04.17,128,127.2944,0,-10.76389,45.45718,145.2583,92.3,93.50001,103.3854,-115.2561,-122.8299,58.6,58,-221.2674,15.59173,18.50116,-393.8802,63.66139,45.8,60.2,946.2,230.4902,945.4032
09.10.2024_12.09.21,128,1144.558,0,-9.675201,45.46441,277.9442,131,128.3,103.3854,-108.2682,-118.8079,69.1,64.4,-214.7353,15.98814,19.05527,-394.9653,63.66139,45.6,68.8,946.2,224.4487,945.4032
09.10.2024_12.14.25,32,2163.668,0,-13.21976,65.45501,306.6298,134.4,134.3,103.3818,-119.2057,-123.4809,73.7,69.9,-218.2075,16.89381,19.60359,-400.6077,59.70269,46.5,73.8,946.2,222.3412,945.4032
09.10.2024_12.19.30,32,3181.34,0,-13.74059,77.47395,369.5313,152,153.7,103.3818,-114.4314,-118.9959,82.10001,79.5,-218.7066,16.12269,19.3504,-398.0758,59.69871,44.7,86.4,946.2,224.3083,945.4032
09.10.2024_12.24.34,32,4199.325,0,-13.53443,87.68808,439.5146,177.7,179.5,103.3818,-110.612,-113.7008,85.1,87.7,-206.25,16.8504,19.91898,-394.7483,59.69871,42.1,94.6,946.2,217.0725,945.4032
09.10.2024_12.29.38,32,5211.432,0,-13.75868,90.08608,469.4734,185.3,189.9,103.3818,-108.355,-112.9196,87.7,92.1,-201.3889,17.21065,20.16493,-390.9144,59.69871,42.3,94.4,946.2,217.775,945.4032
09.10.2024_12.34.42,64,6226.656,0,-10.47092,57.75463,473.0541,178.4,182,103.2878,-98.93665,-100.68,86.7,89,-193.2726,16.31366,19.36053,-376.6638,64.39743,42.7,88.50001,946.2,223.1842,945.4032
09.10.2024_12.39.46,64,7243.373,0,-8.138016,49.56597,450.1375,162.7,163.6,82.88483,-99.56595,-104.8033,78.9,81.3,-195.7031,16.73611,19.42274,-376.9531,64.4014,42.4,78.9,946.2,220.3743,945.4032
09.10.2024_12.44.50,16,7551.837,0,-9.953705,49.29832,354.7707,128.9,131.9,87.26128,-107.2917,-104.702,72.4,76.60001,-199.2838,16.70428,18.94097,-373.4809,64.39743,45.2,75.6,946.2,220.585,945.4032
09.10.2024_12.49.55,16,7551.837,7.4,-10.20327,50.66913,289.681,115.6,117.6,77.06886,-94.50955,-95.21121,70.5,73.5,-192.2743,16.15741,18.65307,-366.862,68.97678,47.4,72.5,946.2,229.1555,945.4032
