SampleTime,Process Mode,Oxygen Consumption -Top,Furnace Power,CombustionChamber Pressure,Suction Damper Position feedback,FDC inlet Temprature,FDC Outlet Temp,FDC Outlet Temp - Upperside,DP across FDC,FDC Outlet Pressure,Pressure at Gas Mixter inlet,Temp at BagHouse Inlet - UpperSide,Temp at BagHouse Inlet - LowerSide,Pressure at BagHouse Inlet,DP Across baghouse - UpperSide,DP Across baghouse - LowerSide,Pressure ID Fan Inlet,Canopy Damper Position,,,ID Fan1 Speed,ID Fan1 Current,ID Fan2 Speed,ID Fan2 Current
02.10.2024_00.47.16,128,0,0,-9.552231,49.78299,98.19155,71,69.4,91.60156,-104.9479,-112.2541,55.5,55,-218.1641,14.31568,17.11372,-379.3041,64.85496,41.2,55.7,946.2,230.7713,945.4032,224.1678
02.10.2024_00.52.15,128,0,0,-10.47454,43.20385,101.0561,71,69.8,97.94922,-114.0408,-121.3831,56.5,55.4,-221.5495,14.72946,17.42188,-385.4528,64.85496,43.5,56.3,946.2,232.4572,945.4032,223.395
02.10.2024_00.57.15,128,421.5388,0,-9.678818,41.69922,163.6791,85.7,83.5,103.389,-114.0191,-124.0596,59.6,57.5,-224.2404,14.89149,17.57378,-389.7208,64.85098,46.6,60.2,946.2,227.329,945.4032,230.42
02.10.2024_01.02.16,128,1424.885,0,-9.997108,43.67405,262.7062,119.6,113.4,103.389,-110.8724,-121.6001,60.5,60.8,-218.4245,15.34433,18.26244,-391.7462,64.85496,43.3,64.2,946.2,228.8042,945.4032,231.263
02.10.2024_01.07.15,32,2426.998,0,-13.65741,69.88933,362.6085,146.3,139.9,103.389,-116.7969,-123.6545,65.4,66.6,-223.4592,15.83912,18.67911,-399.8481,60.06872,42.8,72.8,946.2,230.4902,945.4032,216.5807
02.10.2024_01.12.15,32,3430.606,0,-13.49827,77.72714,444.647,172.4,169.5,103.3818,-110.1128,-117.0573,73.4,75.3,-215.5816,16.35272,19.28241,-397.8588,60.06474,43,81.7,946.2,232.5978,945.4032,216.5807
02.10.2024_01.17.16,32,4432.886,0,-13.68634,86.943,484.2737,188.2,187.4,103.389,-103.9496,-116.2616,80.8,81.3,-211.6537,16.39468,19.30411,-394.2419,60.06474,48.4,85.4,946.2,223.8867,945.4032,212.998
02.10.2024_01.22.15,32,5433.516,0,-14.13122,93.11704,497.7611,185.7,186.7,103.3818,-113.6719,-115.625,78,81.3,-210.7422,16.38744,19.11169,-390.191,60.06872,42.8,83.2,946.2,218.056,945.4032,219.3907
02.10.2024_01.27.15,64,6434.048,0,-10.43837,57.75463,478.0671,177.7,178.4,95.95631,-99.00174,-108.6516,75.10001,78.7,-203.5156,16.24711,19.03356,-382.5955,63.61762,42.9,77.3,946.2,224.4487,945.4032,226.8372
02.10.2024_01.32.16,64,7427.325,0,-9.903069,47.70689,449.6998,164,161.2,103.2154,-107.5087,-110.4745,68.5,72.7,-206.0981,15.8261,18.31308,-378.5807,63.61762,43,70.1,946.2,225.924,945.4032,213.841
02.10.2024_01.37.15,0,7830.478,0,-10.05498,48.41218,338.737,132.5,132.2,103.3818,-119.5963,-111.3281,62,66.8,-207.6823,15.45139,18.05122,-377.785,63.6216,45.2,66,946.2,223.5355,945.4032,223.6058
02.10.2024_01.42.15,16,7830.478,5.2,-10.05136,46.79181,268.5149,115,115.9,103.3818,-115.8203,-110.8073,59.5,64.2,-212.0009,14.66724,17.7879,-377.9659,69.09614,44.2,63.6,946.2,225.643,945.4032,223.8165
02.10.2024_01.47.16,16,7830.478,12.8,-9.208626,44.9906,241.5799,110.3,110.8,94.59274,-111.7188,-113.7153,58.3,62.5,-213.2162,14.81481,17.7662,-379.3403,69.09614,43.2,62.3,946.2,226.8372,945.4032,226.205
02.10.2024_01.52.16,2048,7830.478,20.8,-9.906685,43.41363,233.7818,108.7,108.4,90.89989,-109.3316,-116.522,58.3,62,-214.5616,14.99421,17.84722,-382.8125,69.09614,44.7,62.4,946.2,228.0315,945.4032,213.9815
02.10.2024_01.57.15,256,7830.478,24.2,-6.239151,29.2173,218.5041,104.5,104.3,84.7403,-101.6059,-104.7743,57.40001,61.3,-209.4618,14.55151,17.40885,-374.5298,76.79471,46.8,61.3,946.2,231.8953,945.4032,224.7297
02.10.2024_02.02.15,0,0,0,-5.93895,29.83218,176.1719,89.8,90.8,79.56814,-98.91495,-107.4363,54.9,57.6,-204.9262,14.93345,17.67216,-371.9257,79.23756,50.7,55.8,946.2,231.3333,945.4032,234.7053
02.10.2024_02.07.15,4,0,0,-6.419991,47.70689,142.513,85.1,85.4,90.40798,-107.0746,-108.8108,55.4,56.5,-219.3359,13.057,16.24421,-375.2532,71.39974,45.9,57.7,946.2,229.858,945.4032,232.387
02.10.2024_02.12.15,4,0,0,-6.687645,58.27908,102.011,75.9,75.3,62.61936,-79.51385,-88.58505,55.6,56.4,-193.3811,14.86979,17.51013,-357.3495,79.02271,48.2,56.3,946.2,228.5935,945.4032,233.511
02.10.2024_02.17.16,0,0,0,-6.915512,59.67159,82.19762,68.8,67.7,62.71701,-80.3385,-87.38425,54.5,55,-194.1623,14.72367,17.46383,-357.5665,79.02271,46.6,54.8,946.2,235.5482,945.4032,231.3333
02.10.2024_02.22.15,8,0,0,-10.33348,65.72627,88.80208,68.9,67.4,71.65075,-88.84549,-96.65799,52.9,52.8,-201.7144,14.73814,17.42043,-365.3068,75.1993,41.3,52.5,946.2,234.916,945.4032,242.0815
02.10.2024_02.27.15,128,0,0,-10.4673,47.69965,97.4754,71.6,70.1,98.70515,-118.2075,-124.5515,53.8,52.9,-227.0399,14.28964,17.03993,-386.2124,65.11755,42,53.7,946.2,225.0108,945.4032,225.7133
02.10.2024_02.32.16,128,0,0,-10.5107,46.35055,100.5787,71.9,71.10001,103.1937,-120.9636,-126.0127,53.9,53.1,-226.3672,14.37211,17.15133,-388.0208,65.11755,42.4,53.6,946.2,232.1763,945.4032,223.3247
02.10.2024_02.37.15,128,463.6815,0,-9.964554,42.16941,153.8918,83.4,81.4,103.389,-115.0825,-124.6094,56.9,55.3,-226.1284,14.42853,17.24392,-388.8527,65.11755,45.8,57.7,946.2,229.7878,945.4032,226.767
02.10.2024_02.42.15,128,1465.255,0,-9.461807,44.04297,282.2411,123,115.6,103.389,-113.7153,-122.7141,61.1,59.6,-225.1302,15.40365,18.19444,-396.629,65.11357,42.5,63.1,946.2,236.321,945.4032,226.5562
02.10.2024_02.47.16,32,2463.375,0,-13.93952,71.02503,377.4089,147.7,140.5,103.389,-117.3828,-124.103,70,67.2,-225.217,16.05179,18.73264,-401.1863,60.36712,45.6,75.9,946.2,225.1512,945.4032,227.6803
02.10.2024_02.52.16,32,3459.436,0,-13.40061,77.26418,478.4252,179.9,174.2,103.389,-101.8446,-116.985,79.5,80.5,-215.0608,16.4294,19.23611,-397.063,60.36712,47.2,88.10001,946.2,218.9693,945.4032,213.279
02.10.2024_02.57.16,32,4461.325,0,-13.41508,86.02069,469.0755,181.7,179.8,103.3818,-117.3611,-114.9016,81.1,84.60001,-211.263,16.22975,19.06105,-389.6484,60.36712,44.2,87.4,946.2,221.147,945.4032,217.9857
02.10.2024_03.02.15,32,5461.198,0,-13.31742,91.79326,491.3556,179.8,179.1,103.3818,-104.0364,-113.2813,80.60001,84.9,-209.1146,16.50029,19.19994,-389.3591,60.36712,44.8,87.6,946.2,221.2875,945.4032,221.3578
02.10.2024_03.07.15,64,6461.041,0,-10.38411,55.6279,491.6341,178.8,176.7,100.3219,-102.0399,-104.3258,76.5,82.7,-200.1519,16.4728,19.2173,-381.438,64.07516,42.5,81.1,946.2,222.4115,945.4032,215.527
02.10.2024_03.12.16,64,7454.749,0,-9.903069,45.8695,451.53,164.5,160.8,103.3782,-126.5842,-122.4826,71.2,77.3,-215.6033,15.89265,18.75579,-390.8058,64.07913,43.5,75.7,946.2,221.0768,945.4032,225.081
02.10.2024_03.17.15,0,7818.275,0,-9.982643,43.07364,340.0897,132.4,131.7,103.3818,-140.625,-126.5191,66.4,71.5,-220.7031,15.19965,17.94271,-386.8634,64.07913,46.8,70.3,946.2,223.114,945.4032,216.4403
02.10.2024_03.22.15,16,7818.275,5.4,-10.43837,47.4971,274.5226,116.2,115.8,103.3854,-115.7335,-110.1563,63.4,68.5,-208.9193,15.42245,18.36661,-379.4126,69.54572,45.8,68.7,946.2,227.9612,945.4032,220.7255
02.10.2024_03.27.15,16,7818.275,13.6,-10.26837,45.81887,249.0596,112.5,111.5,93.58723,-109.2014,-108.6806,63.2,67.4,-211.263,14.86979,17.66204,-376.2297,69.54572,45.8,67.4,946.2,224.6595,945.4032,225.1512
02.10.2024_03.32.15,0,7818.275,17.2,-10.25029,45.13889,229.8032,107.8,106.9,86.48727,-103.8846,-111.4583,62.4,65.8,-211.0026,15.30382,18.31019,-380.3892,69.53776,44.9,66.3,946.2,223.2545,945.4032,221.2172
02.10.2024_03.37.15,256,7818.275,17.2,-5.949799,31.62254,190.0969,95,96.00001,65.99392,-86.71875,-96.88947,60.5,63.4,-196.7882,15.30382,18.09462,-367.3322,79.73886,50,62.9,946.2,228.0315,945.4032,223.8867
02.10.2024_03.42.15,2,0,0,-8.091003,44.65061,159.2231,87.2,87.5,75.01808,-97.41754,-107.9861,57.9,60.1,-197.0052,17.82407,20.96788,-392.0718,66.15199,47.3,58.8,946.2,227.329,945.4032,228.1017
02.10.2024_03.47.15,8,0,0,-8.865013,49.31641,134.6752,84.4,84.60001,97.67433,-114.3012,-116.5364,59.4,60,-221.2674,14.06684,16.8533,-378.9424,64.81915,42.4,60.5,946.2,234.1432,945.4032,230.9117
02.10.2024_03.52.15,0,0,0,-9.541374,77.71991,118.363,82.3,81.9,65.82755,-81.92273,-86.03879,59.6,59.7,-194.184,14.80758,17.57523,-359.0856,73.81076,41.8,60,946.2,224.1678,945.4032,221.7793
02.10.2024_03.57.15,2,0,0,-8.31163,44.0502,104.796,78.5,77.6,99.99638,-118.8585,-125.2025,59.4,59.2,-223.4592,16.13715,18.44907,-397.7864,60.32335,39.9,59.4,946.2,231.1927,945.4032,219.2503
02.10.2024_04.02.16,2,0,0,-7.978874,42.75174,97.39583,74.6,74.4,103.3312,-122.2005,-127.2569,58,57.9,-227.7778,16.02141,18.98003,-405.3096,60.32733,39.8,57.7,946.2,231.6142,945.4032,224.1678
02.10.2024_04.07.16,2,0,0,-7.830582,42.75897,92.4226,71.4,71,101.888,-122.1354,-128.9207,57.9,57.3,-224.566,15.18519,18.53009,-397.7141,60.32733,39.7,57.6,946.2,227.9612,945.4032,231.263
02.10.2024_04.12.16,0,0,0,-9.237556,78.83753,88.24508,68.5,67.8,65.3899,-81.14148,-91.03009,56.1,56.3,-197.2005,13.88021,16.75203,-355.5772,74.30411,39.7,55.8,946.2,234.4945,945.4032,222.4818
02.10.2024_04.17.16,2,0,0,-8.387589,42.62514,83.55035,65.7,65.1,103.389,-138.6285,-145.2112,56.1,55.6,-240.6033,15.26476,17.82697,-406.0692,60.9639,45.2,55.8,946.2,234.916,945.4032,222.552
02.10.2024_04.22.15,128,0,0,-9.964554,43.4281,81.32234,63.7,63.1,103.3818,-123.9149,-133.1018,51.3,52.5,-233.9844,13.39844,16.31655,-385.8506,64.16666,41,51.3,946.2,232.8788,945.4032,223.8165
02.10.2024_04.27.15,128,0,0,-9.465424,37.51809,106.4272,68.5,67,103.389,-133.138,-140.0029,51.9,51.7,-243.1206,13.88599,16.73177,-398.329,64.16666,41,53.2,946.2,232.1763,945.4032,234.635
02.10.2024_04.32.16,128,780.8481,0,-9.852432,40.20182,240.9831,104.8,99.00001,103.389,-133.8759,-143.8368,57.9,57.5,-240.7552,14.75116,17.68519,-408.7818,64.17462,42.9,62,946.2,223.3247,945.4032,228.172
02.10.2024_04.37.16,128,1783.209,0,-9.772858,41.91262,346.8931,138.4,130.3,103.3818,-119.8785,-133.3623,62.4,64.7,-231.901,15.39931,18.40422,-405.7798,64.16666,43,69.5,946.2,227.5397,945.4032,225.7133
02.10.2024_04.42.15,32,2783.232,0,-13.58868,60.62645,432.7908,161.9,156.4,103.3818,-132.0313,-137.5289,73.1,73,-235.5034,15.8044,18.85417,-413.6646,60.5183,43.7,80.2,946.2,225.8537,945.4032,226.5562
02.10.2024_04.47.16,32,3785.727,0,-14.16016,65.67925,476.7542,182.9,179.3,103.389,-103.3854,-132.5376,79.4,81.7,-226.8446,16.22685,19.26794,-408.7457,60.52228,42.8,88.3,946.2,225.2215,945.4032,221.0065
02.10.2024_04.52.16,32,4790.51,0,-13.81655,68.63788,497.8009,187.7,186.1,103.3818,-123.5243,-129.2101,81.4,85.4,-224.4575,16.4294,19.31568,-405.816,60.52228,42.7,89.1,946.2,219.9528,945.4032,208.9235
02.10.2024_04.57.16,32,5791.043,0,-14.33376,72.99624,495.5729,181.2,181.6,103.3818,-124.6528,-129.5573,81.5,86.4,-220.8333,16.16898,19.12905,-400.1736,60.52228,43.7,88.9,946.2,219.8825,945.4032,225.643
02.10.2024_05.02.15,64,6789.231,0,-9.577545,49.42492,471.4627,170.6,169,103.3818,-120.7899,-123.7124,74.1,81.3,-216.0373,16.06192,18.7717,-392.4335,63.98365,40.7,79.5,946.2,230.5605,945.4032,222.3412
02.10.2024_05.07.15,64,7768.583,0,-9.476273,45.50781,404.8213,149.2,148.5,103.3818,-162.9123,-124.7251,69,74.2,-218.099,15.16059,17.94271,-386.0316,63.98763,40.4,71,946.2,223.7462,945.4032,219.2503
02.10.2024_05.12.15,16,7986.688,0.2,-7.935478,38.31018,313.4332,123.8,124.5,103.342,-134.6354,-143.9959,65.8,70.2,-222.2656,16.52922,19.31134,-403.1395,60.22787,44.6,68.8,946.2,222.6925,945.4032,220.1635
02.10.2024_05.17.15,16,7986.688,7.4,-10.42751,47.20776,264.5761,113.3,113.6,93.52214,-111.6103,-109.4763,62.7,67,-211.046,14.99132,17.81539,-376.6276,69.63325,43.9,66.7,946.2,224.1678,945.4032,212.6467
02.10.2024_05.22.16,2048,7986.688,15.6,-9.953705,45.22931,239.0733,108.2,108.4,87.91956,-108.5938,-111.4439,61.4,65,-209.4618,14.88426,17.75029,-375.8681,69.63325,43.7,64.8,946.2,228.8042,945.4032,226.486
02.10.2024_05.27.16,2048,7986.688,24,-10.13093,45.22931,225.8644,104.3,104.8,92.31409,-111.5451,-112.2251,61.1,63.7,-212.6302,15.03906,17.75174,-379.7744,69.63325,44.9,63.8,946.2,221.0065,945.4032,214.8245
02.10.2024_05.32.16,256,7986.688,25,-6.423607,31.16681,203.5844,98.1,99.10001,78.84114,-96.31076,-99.91318,59.2,62.6,-201.8229,14.6224,17.51013,-368.2003,78.67657,46.4,61.5,946.2,227.2587,945.4032,233.1597
02.10.2024_05.37.17,0,7986.688,25,-6.145111,31.17043,168.6523,88.4,88.9,71.0612,-91.62326,-99.94214,57.6,59.6,-202.4089,14.69618,17.36835,-366.9705,78.68056,51.5,59.2,946.2,230.2092,945.4032,225.2215
02.10.2024_05.42.15,2,0,0,-7.700378,42.05368,145.6959,84.9,84.60001,102.398,-122.7647,-132.1181,55.5,56.9,-227.8646,16.37587,18.93085,-402.5246,60.08463,45.6,57.2,946.2,227.6803,945.4032,233.0895
02.10.2024_05.47.16,4,0,0,-6.195747,67.02113,108.138,75.9,75.8,54.1956,-71.09375,-80.23727,57.40001,57.8,-186.9141,15.16493,17.90943,-356.6624,79.77865,48,58.4,946.2,233.0192,945.4032,219.2503
02.10.2024_05.52.15,4,0,0,-6.315109,71.06843,84.98264,68.3,67.5,53.67839,-69.987,-80.42535,57.3,57.3,-186.9358,15.75665,18.24364,-359.9899,79.77865,47.1,57.7,946.2,231.4738,945.4032,231.6845
02.10.2024_05.57.16,8,0,0,-7.566551,69.19849,72.60923,62.6,61.7,54.30049,-71.44098,-80.19388,56.7,56.7,-186.2847,15.3559,17.99624,-355.0709,79.78262,45.9,56.7,946.2,235.478,945.4032,229.858
02.10.2024_06.02.16,128,0,0,-11.59939,46.31438,78.25883,62.8,61.6,87.77126,-105.7943,-114.3374,55.4,55.3,-214.1276,15.49045,17.82407,-382.6678,66.08833,40.5,55.7,946.2,222.552,945.4032,225.081
02.10.2024_06.07.15,128,544.1064,0,-9.56308,41.32306,178.3999,86.10001,83,103.3818,-111.5668,-122.7286,62,59.5,-219.9002,15.35735,18.33044,-392.0356,66.08833,43.1,63.4,946.2,230.8415,945.4032,223.1842
02.10.2024_06.12.15,128,1547.456,0,-10.08753,45.21846,336.7477,134,126.2,103.3818,-108.0295,-114.945,67.9,67.10001,-215.2127,16.09086,18.74132,-392.2526,66.08833,44.7,72.1,946.2,225.5728,945.4032,225.1512
02.10.2024_06.17.15,32,2551.069,0,-13.43316,69.31423,378.682,148.8,144.5,103.3818,-116.7318,-120.2836,73,73,-218.4679,16.83449,19.63108,-404.1522,61.19069,42.1,79.3,946.2,224.4487,945.4032,208.9235
02.10.2024_06.22.16,32,3554.541,0,-13.81655,85.13093,456.8214,173.7,170.3,103.3818,-97.91666,-112.5434,81.7,82,-209.9392,16.93721,19.67593,-397.7864,61.19069,45,88.9,946.2,222.9735,945.4032,223.4653
02.10.2024_06.27.16,32,4557.797,0,-13.87442,91.25434,491.4352,189.1,187.9,99.43938,-93.01215,-114.077,84.3,88.10001,-207.0096,16.88513,19.78877,-393.3738,61.18272,42.8,92.5,946.2,236.6722,945.4032,189.956
02.10.2024_06.32.15,32,5556.388,0,-13.22338,91.26519,498.0396,186,186.5,103.3818,-108.2248,-109.4184,82.10001,88.00001,-207.8559,16.50174,19.1522,-389.3229,61.18272,41.5,89.9,946.2,226.5562,945.4032,220.0932
02.10.2024_06.37.16,64,6554.725,0,-10.67708,58.40205,481.6877,176.7,176.2,103.3782,-106.2717,-104.1811,78.6,84.4,-202.7344,16.19213,18.90914,-379.2318,64.3457,43.1,82.3,946.2,222.2008,945.4032,217.494
02.10.2024_06.42.16,64,7554.054,0,-10.3588,50.91869,441.4243,162.2,160.2,103.3601,-116.0591,-104.8466,72.7,77.8,-202.8646,15.693,18.58652,-376.2297,64.3457,43,75.9,946.2,228.5233,945.4032,211.9442
02.10.2024_06.47.15,0,7958.777,0,-9.884987,43.33767,333.6046,133,133.3,103.3818,-125.6293,-120.6597,67.6,71.2,-216.4063,15.23148,17.91811,-382.7401,64.3457,45.8,69.1,946.2,227.5397,945.4032,220.6553
02.10.2024_06.52.16,16,7958.777,6,-9.877747,48.05049,273.4086,117.5,118.6,103.172,-115.5165,-106.3513,62.6,67.4,-207.0313,15.17506,18.06568,-376.6276,69.57755,45,66.3,946.2,222.9735,945.4032,227.329
02.10.2024_06.57.16,16,7958.777,14.2,-10.00072,46.05396,248.4628,112.5,113.1,79.62239,-96.05032,-109.1725,61.2,64.7,-207.8993,15.00145,17.84144,-374.7468,69.5855,44.6,64.1,946.2,227.6803,945.4032,214.4733
02.10.2024_07.02.16,2048,7958.777,22.4,-9.628181,44.42274,236.9249,109.4,109.6,85.23944,-103.8412,-110.0405,60.1,64,-209.5269,15.0434,17.8371,-376.7361,69.57755,46.3,64.3,946.2,225.4323,945.4032,215.9485
02.10.2024_07.07.15,256,7958.777,23.4,-6.181282,31.31872,203.1865,99.8,100.8,68.77171,-87.4566,-93.89468,59,61.9,-192.7517,15.18229,18.07726,-364.077,79.96166,50.6,61.3,946.2,227.891,945.4032,227.6803
02.10.2024_07.12.16,2,0,0,-8.883102,42.36111,166.6631,89.3,89.9,100.5389,-119.7049,-125.1013,56,58.1,-215.7986,17.62587,19.80758,-400.4268,61.37767,47.3,57.5,946.2,224.7297,945.4032,221.99
02.10.2024_07.17.16,4,0,0,-6.600838,56.57552,126.4793,83.2,83.8,56.26085,-76.15015,-82.11807,57.5,58.3,-190.5816,13.81655,16.92419,-350.9476,79.55585,47.8,59,946.2,231.8953,945.4032,224.6595
02.10.2024_07.22.16,4,0,0,-6.698494,59.96094,94.92911,74.9,74.8,63.98655,-81.2066,-81.85764,57.9,58.4,-190.1693,14.89583,17.36979,-354.2028,79.55982,49.2,58.8,946.2,223.3247,945.4032,227.1885
02.10.2024_07.27.16,0,0,0,-9.89222,68.2798,87.60851,70.4,69.9,64.58695,-81.5755,-88.19443,55.9,56.3,-193.9019,15.02894,17.66493,-358.0005,76.0149,44.1,55.7,946.2,226.9778,945.4032,222.2008
02.10.2024_07.32.16,128,95.95995,0,-10.23582,49.68533,111.9575,75.4,74.6,94.307,-109.9609,-116.2616,57.9,56.8,-218.099,14.7121,17.54051,-382.8487,66.10424,42.3,57.7,946.2,225.2215,945.4032,219.8825
02.10.2024_07.37.16,128,1094.118,0,-10.28284,44.86762,201.5553,100.9,96.7,103.3818,-109.0495,-117.1875,61.4,60.5,-218.6849,15.14178,17.70399,-386.6103,66.09628,43.2,63.6,946.2,232.387,945.4032,229.4365
02.10.2024_07.42.16,32,2089.355,0,-15.00652,60.09114,241.4207,120.1,114.9,103.389,-113.6502,-127.1991,64.5,64.4,-221.3325,16.0706,18.82089,-397.8588,61.25832,42.5,68.5,946.2,224.9405,945.4032,224.6595
02.10.2024_07.47.16,32,3093.941,0,-13.2704,67.16579,304.6803,139.3,137.1,103.389,-118.1858,-117.8819,74.5,72.9,-214.8871,16.08652,18.92216,-395.761,61.25036,43.6,78.8,946.2,223.8867,945.4032,224.6595
02.10.2024_07.52.16,32,4097.099,0,-14.1059,82.37486,382.7003,159.9,157.8,103.3818,-109.9826,-115.8709,80.1,79.00001,-208.3984,17.04138,20.0217,-396.8823,61.25434,43.7,84.8,946.2,219.6718,945.4032,220.304
02.10.2024_07.57.16,32,5101.593,0,-14.89439,83.43461,469.8712,186.4,183.6,103.3818,-110.8724,-124.1175,87.4,88.00001,-213.8021,17.31771,20.00868,-400.463,61.25832,47.5,94.2,946.2,225.0108,945.4032,219.2503
02.10.2024_08.02.15,64,6105.241,0,-10.44199,51.83015,501.5408,190,189.4,103.3818,-117.9471,-118.0121,86.5,89.5,-210.3733,16.23264,19.21586,-393.1568,63.90805,45,91.60001,946.2,222.7628,945.4032,214.5435
02.10.2024_08.07.16,64,7111.921,0,-10.11646,48.76664,491.5147,177,172.6,103.3818,-125.9331,-122.1499,77.6,81.3,-214.4097,16.00405,18.81944,-392.759,63.90805,43.5,78.5,946.2,221.0065,945.4032,214.684
02.10.2024_08.12.16,64,7961.141,0,-10.74942,43.45341,406.3332,146.9,145.4,103.3782,-127.4089,-124.1898,71,73.8,-215.6033,15.92448,18.73987,-390.9144,63.90805,44.2,69.9,946.2,222.1305,945.4032,228.3828
02.10.2024_08.17.16,16,7961.141,1.6,-8.915657,45.51143,313.1944,119.9,120.7,83.56843,-99.41406,-97.84433,66.7,69.8,-201.6276,13.89757,17.01968,-365.6684,69.61733,46.9,68.8,946.2,223.8165,945.4032,214.403
02.10.2024_08.22.16,16,7961.141,8.6,-9.541374,44.54934,293.1822,117.4,117.6,87.06236,-104.9696,-109.2159,66,69.3,-206.6623,15.44849,18.05266,-377.8935,69.61733,49.5,70.4,946.2,223.114,945.4032,221.6387
02.10.2024_08.27.16,2048,7961.141,15.8,-10.34433,46.81351,265.332,113.4,114,89.47845,-106.2283,-107.6823,64.4,68.1,-206.1415,15.21412,17.86458,-375.6149,69.61733,46.1,67.7,946.2,224.6595,945.4032,228.3125
02.10.2024_08.32.15,2048,7961.141,23.4,-10.09114,43.05555,244.2057,109.2,109.7,98.57133,-110.8507,-117.0139,62.6,65.5,-213.7153,15.40799,17.99624,-383.4636,69.61733,46.1,65.7,946.2,223.395,945.4032,228.0315
02.10.2024_08.37.15,2048,7961.141,31,-9.928391,41.84028,237.1238,108,108,96.39757,-114.8654,-119.3721,61.5,65.1,-219.4228,15.15625,17.64612,-384.1508,69.61733,49.4,65.60001,946.2,229.9985,945.4032,226.6265
02.10.2024_08.42.16,256,7961.141,34.2,-7.385704,28.96774,236.726,107.9,107.5,103.389,-117.3611,-120.6742,62,64.8,-227.2787,14.5978,16.9401,-386.0677,72.46998,52.4,65.4,946.2,229.1555,945.4032,229.015
02.10.2024_08.47.16,256,7961.141,34.2,-6.387444,29.58261,196.3831,93.2,94.2,85.78559,-96.65799,-102.4595,58.1,60.7,-208.355,14.66146,17.19618,-370.6597,79.77069,53.5,59.2,946.2,230.9117,945.4032,231.0522
