SampleTime,Process Mode,Oxygen Consumption -Top,Furnace Power,CombustionChamber Pressure,Suction Damper Position feedback,FDC inlet Temprature,FDC Outlet Temp,FDC Outlet Temp - Upperside,DP across FDC,FDC Outlet Pressure,Pressure at Gas Mixter inlet,Temp at BagHouse Inlet - UpperSide,Temp at BagHouse Inlet - LowerSide,Pressure at BagHouse Inlet,DP Across baghouse - UpperSide,DP Across baghouse - LowerSide,Pressure ID Fan Inlet,Canopy Damper Position,,,ID Fan1 Speed,ID Fan1 Current,ID Fan2 Speed,ID Fan2 Current
06.09.2024_09.55.12,64,6527.531,0,-10.21412,44.94719,449.2224,172,166.7,77.38715,-136.8056,-129.5717,76.60001,82,-214.7786,15.79138,18.70081,-393.8079,64.04731,41.5,79.5,946.2,219.8122,945.4032
06.09.2024_10.00.11,64,7523.584,0,-10.60113,45.94546,392.4081,146.1,141.2,29.60793,-125.5425,-134.3027,69.60001,73.60001,-220.5729,15.50781,18.47511,-396.629,64.04731,42.4,72.3,946.2,220.9362,945.4032
06.09.2024_10.05.11,0,7873.812,0,-10.01881,44.98336,322.7431,130,126.2,18.86574,-122.6129,-128.9496,65.60001,70.7,-220.0521,14.89294,17.86169,-389.1421,64.04333,43.3,69.8,946.2,226.6967,945.4032
06.09.2024_10.10.11,16,7873.812,6,-10.29731,45.3559,267.3213,116,113.1,38.68273,-110.0695,-119.864,63.4,67.10001,-212.4132,14.71644,17.7474,-378.1467,69.70884,44.9,66.4,946.2,224.238,945.4032
06.09.2024_10.15.11,16,7873.812,13.8,-10.14178,43.29427,242.6541,110.1,107.2,17.49132,-106.4887,-116.9416,61.6,65.1,-214.6918,14.8206,17.76186,-381.2934,69.70884,44,64.5,946.2,228.5935,945.4032
06.09.2024_10.20.12,2048,7873.812,21,-10.09838,45.43909,226.8193,106,102.9,22.35966,-106.2934,-115.0897,61.4,64.1,-212.283,14.6195,17.66638,-379.6296,69.70884,46.4,64.3,946.2,227.2587,945.4032
06.09.2024_10.25.11,256,7873.812,21.8,-6.195747,28.67115,200.8789,98.7,96.10001,19.68678,-94.42273,-104.3403,59.6,62.7,-201.9531,14.51244,17.27575,-367.8386,78.80787,50.1,62.6,946.2,226.5562,945.4032
06.09.2024_10.30.11,0,0,0,-5.664063,29.89366,167.1007,88.50001,85.5,12.7351,-95.6163,-107.2049,57,59.3,-206.6406,14.0871,16.70573,-365.0897,78.80787,49.9,57.7,946.2,228.8745,945.4032
06.09.2024_10.35.11,4,0,0,-6.419991,45.60909,138.6538,82.8,81.1,20.07379,-110.4818,-117.202,57,57.40001,-222.3958,13.5923,16.15162,-379.0871,67.48083,43.9,58.7,946.2,235.197,945.4032
06.09.2024_10.40.11,4,0,0,-6.535736,63.03891,102.6874,72.8,71.8,25.88614,-76.93146,-89.3663,59.5,58.8,-191.645,15.21701,17.57378,-359.2665,79.49219,49.4,59.9,946.2,230.0688,945.4032
06.09.2024_10.45.12,0,0,0,-9.765625,63.17998,99.70341,71,69.7,29.22092,-83.48523,-95.70313,58.3,58.2,-192.296,14.8886,17.19184,-358.941,76.20985,45.2,57.9,946.2,229.3663,945.4032
06.09.2024_10.50.12,2,0,0,-8.065681,38.55252,103.8411,72.7,71.3,25.99103,-133.4635,-145.0955,58.3,57.7,-233.5286,15.67274,18.40567,-410.3371,60.04485,42.2,58.3,946.2,229.9985,945.4032
06.09.2024_10.55.11,128,0,0,-9.617332,49.22598,97.91305,70.4,69.4,34.92477,-114.5616,-122.5116,56.9,56.8,-220.6163,13.46065,16.27315,-377.3148,64.80325,40.5,56.6,946.2,228.453,945.4032
06.09.2024_11.00.11,128,0,0,-10.95558,44.87847,93.13875,67.6,66.7,34.28096,-116.862,-128.5012,56,55.3,-222.6997,14.03935,16.67679,-382.5955,64.8112,41,56,946.2,232.8085,945.4032
06.09.2024_11.05.11,128,735.3748,0,-11.07856,40.42969,141.956,79.4,77.2,29.30773,-119.7266,-132.7836,60.2,58.2,-227.257,14.88281,17.44936,-393.9164,64.81518,45.8,61.5,946.2,234.9863,945.4032
06.09.2024_11.10.11,128,1737.614,0,-10.01157,42.53111,191.012,98.7,94.7,28.1684,-118.2726,-127.8791,63.7,61.7,-226.4106,14.76852,17.37124,-392.7952,64.8112,45.7,64.8,946.2,229.858,945.4032
06.09.2024_11.15.12,32,2733.228,0,-14.26866,58.63715,251.6457,121.6,116.4,58.71311,-127.3438,-136.4873,70.9,68.9,-228.125,14.78009,17.38426,-397.0992,60.78089,46.3,74.7,946.2,227.6803,945.4032
06.09.2024_11.20.11,32,3726.415,0,-14.05165,54.89728,280.0528,132,128.3,63.78038,-140.2995,-148.1482,71.4,73.2,-241.2326,14.78154,17.57089,-408.384,60.77691,45.3,76.60001,946.2,227.3992,945.4032
06.09.2024_11.25.11,32,4731.516,0,-14.01186,58.0476,346.535,148,143.5,85.6807,-140.4731,-145.5295,74.4,76.5,-234.4401,15.31395,18.1713,-408.2755,60.77691,44.4,80.60001,946.2,222.9033,945.4032
06.09.2024_11.30.12,32,5737.715,0,-13.70442,59.78733,408.1633,168.4,163,63.82378,-133.2682,-142.8386,78.6,80.2,-232.704,15.4239,18.03096,-404.1884,60.77691,42.3,84.60001,946.2,225.924,945.4032
06.09.2024_11.35.11,64,6734.808,0,-9.975403,43.2147,433.0693,177.5,170.2,24.443,-126.9314,-135.2575,75.7,80.9,-225.1953,15.2474,17.90943,-395.8333,64.1786,43.6,82,946.2,225.9942,945.4032
06.09.2024_11.40.12,64,7736.23,0,-9.635422,43.21832,438.7189,178.2,169.8,34.49797,-125.6728,-133.9554,75.10001,79.00001,-225.5208,14.92188,17.62876,-391.9633,64.1786,44,79.7,946.2,225.0108,945.4032
06.09.2024_11.45.12,0,8300.868,0,-9.367767,43.76447,399.3309,170.3,163.1,25.15915,-126.5191,-129.3837,71.9,77.5,-220.6814,14.77141,17.43924,-386.9358,64.17462,44,77.3,946.2,226.3455,945.4032
06.09.2024_11.50.11,16,8300.868,0,-7.497826,39.2759,276.5517,131.5,129.3,19.36849,-144.8351,-146.9618,66.6,72.7,-227.9731,15.59462,18.13513,-401.9097,60.83659,44.9,70.8,946.2,222.9735,945.4032
06.09.2024_11.55.12,16,8300.868,7,-10.08392,42.51302,257.2953,123,119.2,42.42983,-115.408,-125.6221,64.5,68.8,-217.7734,14.37645,17.09635,-378.2191,68.55107,47.5,67.5,946.2,229.296,945.4032
06.09.2024_12.00.11,2048,8300.868,15.2,-10.09476,42.51664,239.5906,116.5,113.1,8.579283,-114.0408,-120.1823,61.4,65.4,-214.9523,14.52691,17.14844,-377.351,68.55107,45.3,64.9,946.2,225.5025,945.4032
06.09.2024_12.05.11,2048,8300.868,22.8,-10.13817,44.36126,223.9547,110.9,107.3,39.18186,-112.1745,-122.6707,59.9,63.7,-213.0425,14.69473,17.42043,-379.3765,68.55107,45.9,63.4,946.2,227.891,945.4032
06.09.2024_12.10.12,2048,8300.868,28.4,-10.7458,43.92723,210.4275,105.6,102.4,24.91681,-111.8924,-120.515,58,61.9,-214.171,14.51678,17.25984,-379.702,68.55107,43,61.3,946.2,232.5978,945.4032
06.09.2024_12.15.12,256,8300.868,29.2,-6.441696,30.37109,192.7228,98.8,96.00001,14.67737,-111.0243,-121.2963,57.8,59.9,-223.7847,13.3044,16.08073,-375.217,74.20066,43.9,59,946.2,229.3663,945.4032
06.09.2024_12.20.12,256,8300.868,29.2,-6.401909,30.99682,162.5253,89.6,86.10001,11.91045,-93.12064,-105.0926,55.4,56.9,-200.9115,14.72222,17.35098,-367.1513,79.87413,46.6,56.2,946.2,233.9325,945.4032
06.09.2024_12.25.12,0,0,0,-5.910011,30.99682,143.8657,85.8,81.9,8.738426,-95.03036,-108.4057,55,55.9,-205.5121,14.9103,17.26852,-370.5512,79.87413,47.3,55.6,946.2,232.0358,945.4032
06.09.2024_12.30.12,8,0,0,-9.295425,63.99378,128.2697,82,79.3,35.55411,-89.0625,-97.78644,55.5,55.3,-199.1537,14.30266,16.78096,-361.075,73.80281,43.1,55.8,946.2,225.5025,945.4032
06.09.2024_12.35.12,4,0,0,-7.946327,68.66319,106.5068,75.6,73.5,21.48799,-77.1701,-87.22513,58.4,56.7,-192.9471,14.61372,17.29022,-356.5538,79.85026,43.9,58.3,946.2,230.5605,945.4032
06.09.2024_12.40.11,0,0,0,-7.975266,50.08681,86.57407,67.3,65.60001,24.12833,-78.53735,-90.39352,59.6,58.1,-189.6701,15.26186,17.70689,-359.809,79.84231,48.7,59.5,946.2,233.9325,945.4032
06.09.2024_12.45.11,128,0,0,-10.32986,39.8763,95.36675,69.3,67.6,23.88961,-123.5894,-134.7078,58.4,57.3,-227.2787,14.58767,17.18895,-389.7569,64.9226,42.5,58.5,946.2,223.8867,945.4032
06.09.2024_12.50.12,128,506.4618,0,-9.689674,41.9741,114.7027,75.3,73.4,33.0693,-121.875,-129.6441,60.8,59.5,-229.0148,14.76128,17.5651,-393.9526,64.9226,43.6,60.8,946.2,229.858,945.4032
06.09.2024_12.55.12,128,1502.145,0,-10.61198,40.45501,170.5621,90.8,87,32.82335,-121.658,-131.9589,63.4,60.9,-226.4106,14.84375,17.58681,-395.8333,64.9226,41.6,63.4,946.2,229.7175,945.4032
06.09.2024_13.00.12,32,2502.758,0,-14.23249,55.68938,250.6908,119.2,113.4,51.58059,-128.8628,-137.9485,70.8,67.4,-228.9496,14.93634,17.64468,-398.9077,60.31937,45.2,73.9,946.2,230.9117,945.4032
06.09.2024_13.05.11,32,3507.657,0,-14.07335,57.84505,300.264,138.2,133.5,55.0311,-121.2674,-131.2789,77.9,75.6,-227.7344,14.69907,17.48553,-392.0356,60.3154,45.6,80.4,946.2,223.1842,945.4032
06.09.2024_13.10.11,32,4512.66,0,-13.48018,61.92853,306.2319,135.5,132.7,56.41276,-118.3159,-129.8611,77.5,76.60001,-219.8568,15.39497,18.12066,-394.0972,60.3154,43.7,79.6,946.2,227.1885,945.4032
06.09.2024_13.15.11,32,5517.069,0,-13.71889,65.625,376.0959,153.7,149,57.56656,-116.9054,-127.3727,81.9,80.4,-214.4966,16.05324,18.92506,-396.6652,60.31937,44.6,85.1,946.2,219.6718,945.4032
06.09.2024_13.20.12,64,6521.885,0,-10.1237,48.75217,424.3164,171.6,164.6,44.0068,-118.1641,-120.2691,81.3,83.4,-212.9123,15.74508,18.55324,-388.0932,63.8444,44.2,85.1,946.2,222.3412,945.4032
06.09.2024_13.25.11,64,7520.972,0,-9.46904,44.20573,443.334,176.2,167.8,4.53559,-120.5512,-124.8987,79.6,82.4,-209.6571,16.10677,18.80208,-388.6357,63.84838,47,83.4,946.2,223.6058,945.4032
06.09.2024_13.30.11,64,8522.285,0,-9.953705,44.40828,451.0127,176.5,167.8,61.57046,-124.349,-134.158,77.9,80.9,-219.3359,15.62789,18.33478,-395.6887,63.84838,46.3,82,946.2,225.1512,945.4032
06.09.2024_13.35.12,0,9007.209,0,-9.436485,46.43012,389.464,165.8,158,15.03906,-120.2474,-119.2853,74,78.6,-208.4418,14.75984,17.52315,-376.9893,63.85634,45.2,77.9,946.2,226.8372,945.4032
06.09.2024_13.40.12,2,9007.209,0,-7.591866,41.08073,273.4881,131.1,128.1,15.97222,-125.3689,-132.9861,67.6,72.9,-218.2292,15.38194,18.37384,-394.3142,60.49841,43.1,70.3,946.2,221.3578,945.4032
06.09.2024_13.45.11,2,9007.209,0,-7.454422,41.909,202.3908,106.6,105.7,19.76996,-127.7344,-136.1545,63.3,67.3,-227.691,14.89583,17.8125,-394.8206,60.48648,42.8,65,946.2,225.643,945.4032
06.09.2024_13.50.12,16,9007.209,5.4,-10.07306,42.71195,199.1283,103.2,100.8,26.88078,-113.737,-121.4988,61.8,64.2,-210.0478,14.15943,17.08478,-374.1681,70.00723,44.4,63.4,946.2,226.205,945.4032
06.09.2024_13.55.11,16,9007.209,13.2,-9.993484,40.63223,205.3349,111.7,107.3,31.49595,-113.9106,-123.3941,61.5,62.8,-216.8837,14.28096,16.90394,-378.6892,70.00326,43.1,62.5,946.2,224.0975,945.4032
06.09.2024_14.00.11,256,9007.209,14.2,-6.897423,30.28067,187.3517,111.4,107,17.69386,-100.9115,-107.4219,60.5,62.1,-210.0911,13.81076,16.37153,-365.5599,78.94315,45.5,62.2,946.2,232.0358,945.4032
06.09.2024_14.05.12,0,0,0,-5.924484,30.89554,159.6209,104,99.10001,5.052807,-98.7413,-107.3495,58.3,59.8,-204.1884,14.08131,16.64497,-364.1494,78.94712,47.8,58.6,946.2,227.891,945.4032
06.09.2024_14.10.11,4,0,0,-6.076393,42.09708,137.2613,95.3,92.1,30.68576,-124.4141,-130.9751,59.1,58.5,-229.4922,13.33767,16.05758,-384.7656,64.62022,43.6,59.9,946.2,230.2092,945.4032
06.09.2024_14.15.12,4,0,0,-7.179543,65.17651,103.2444,81.3,79.6,29.18114,-73.98004,-88.77316,59.3,58.8,-193.0989,14.38657,16.78385,-352.8646,79.92188,46.6,59.5,946.2,234.2838,945.4032
06.09.2024_14.20.11,4,0,0,-6.57914,64.59057,84.78371,71.9,70,34.84158,-76.97479,-87.06598,59.6,59.1,-194.4228,14.48206,17.20775,-355.1071,79.91789,47.4,59.5,946.2,231.6142,945.4032
06.09.2024_14.25.11,128,0,0,-12.28298,55.19387,83.988,68.2,66.4,39.3193,-102.2136,-110.9664,58.3,58.2,-206.6406,15.33565,17.67361,-373.3362,65.54723,44.4,57.6,946.2,231.544,945.4032
06.09.2024_14.30.11,128,0,0,-9.899452,39.72078,100.7378,71.7,69.7,26.43953,-119.9219,-127.9803,60.2,58.7,-225.8464,14.45747,17.08189,-390.0825,65.28067,44.7,60.9,946.2,224.8703,945.4032
06.09.2024_14.35.11,128,0,0,-10.01157,49.71426,105.4326,73.2,71.5,30.11429,-111.849,-123.4954,61.2,60,-221.0287,14.43287,17.19039,-383.2465,65.28067,45,61.1,946.2,233.4408,945.4032
06.09.2024_14.40.12,128,0,0,-10.08753,51.37442,97.79369,70.4,68.8,29.57899,-107.4219,-118.1568,59.6,59.2,-214.4531,14.59925,17.08623,-379.6658,65.2767,43.6,59.1,946.2,222.271,945.4032
06.09.2024_14.45.11,128,684.2622,0,-9.346062,36.31366,194.7121,89.9,84.60001,45.00506,-137.4783,-148.0179,60.2,59,-242.3177,14.56597,17.23524,-406.9372,65.2767,44.2,61.5,946.2,223.1842,945.4032
06.09.2024_14.50.11,128,1687.388,0,-9.979019,43.03024,292.4262,124.4,114.5,44.18041,-123.0252,-133.6227,63.6,62.8,-230.6858,14.58767,17.58681,-399.1609,65.28067,44.4,65.5,946.2,228.5935,945.4032
06.09.2024_14.55.12,32,2687.034,0,-12.4566,49.73235,280.5302,123.9,118.2,50.39424,-136.7404,-147.6563,68.4,66.7,-236.48,15.27923,18.057,-411.2052,60.90024,48.5,70.8,946.2,225.0108,945.4032
06.09.2024_15.00.11,32,3683.547,0,-13.98293,57.20848,320.4355,134.2,128.8,68.63064,-137.7387,-146.0069,68.9,71.6,-238.7587,15.05932,17.83275,-408.4925,60.90024,46.1,76.7,946.2,227.3992,945.4032
06.09.2024_15.05.12,32,4686.888,0,-13.72251,58.65886,398.7341,161.8,153.7,80.86661,-134.4835,-142.6505,75,76.3,-237.4783,15.23727,18.15972,-411.0966,60.90422,42.4,80.7,946.2,227.3992,945.4032
06.09.2024_15.10.11,32,5687.238,0,-14.18909,60.29007,440.7878,180.8,172.1,40.78415,-137.1962,-140.5671,79.2,80,-232.9427,15.38194,18.06279,-407.0457,60.90422,42.2,84.5,946.2,218.9693,945.4032
06.09.2024_15.15.11,64,6682.72,0,-10.26476,44.24551,448.6653,178.2,169,30.41088,-119.2491,-134.1291,74.1,78.2,-222.5043,15.60619,18.32899,-398.2928,64.18259,42,76.9,946.2,221.147,945.4032
06.09.2024_15.20.11,64,7677.799,0,-9.913918,41.04818,419.7012,157.3,149,2.054398,-130.7292,-135.2575,67.10001,73.4,-224.0017,15.43114,18.13802,-396.8461,64.1786,41.4,71.3,946.2,221.0065,945.4032
06.09.2024_15.25.11,0,8106.954,0,-9.711372,41.31583,316.2978,124.5,120,14.67376,-124.5877,-136.9358,62,67,-231.6189,14.50955,16.90249,-392.1441,64.1786,42.9,64.9,946.2,223.4653,945.4032
06.09.2024_15.30.11,16,8106.954,5.4,-9.758392,40.59245,261.1545,111.2,107.3,30.5013,-117.5998,-125.1736,59.3,63.8,-219.9653,14.81192,17.57957,-387.4421,68.56301,45.2,63.2,946.2,226.6265,945.4032
06.09.2024_15.35.12,16,8106.954,13.8,-10.05498,42.55281,237.9196,106.9,103.3,36.85981,-121.1588,-124.5515,57.2,61.8,-220.1172,14.57176,17.34954,-385.7422,68.56301,44.4,61.7,946.2,229.1555,945.4032
06.09.2024_15.40.11,2048,8106.954,20.6,-9.718605,38.227,228.8484,104.2,100.2,37.19618,-129.5356,-135.0405,56,60.5,-231.684,14.53125,17.20486,-392.759,68.56301,44.3,60.9,946.2,227.329,945.4032
06.09.2024_15.45.11,2048,8106.954,26,-10.06583,41.96687,222.8009,101.6,97.4,27.42694,-121.5278,-126.765,55.1,59.4,-224.8264,14.05093,16.91406,-384.9827,68.55903,44,59.4,946.2,230.2092,945.4032
06.09.2024_15.50.12,256,8106.954,26,-6.550201,29.94068,188.6248,93.50001,89.2,18.61617,-100.0434,-107.147,53.4,56.3,-206.6406,14.26939,17.24103,-369.864,79.01476,46.9,55.8,946.2,231.9655,945.4032
